Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
1.22,0,1.48,0.02,12.17,0,63.65,2.92,100.65,3.02,0,0,1.47,0,0,0,0,0,6.7,0,0.12,0,0.12,0.87,0.3,0,0,0,0,0,0,0,0,0.65,0,2.1,0,0,0,0,0,0
0,0,0.58,0,0,0,22,2.85,57.98,0,0,27.15,0,0,0,5.58,0,0,0,0,0.07,0,0,66.87,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
0,0,0.93,0,0,0,0,0,102.33,0,0,0,0,0,0.03,0,0,0.3,0.48,0,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0
4.17,121.17,0.06,0,21.48,1.33,30.9,19.3,38.12,0,9.25,14.03,0,0,0,20.58,0,0,8.42,0,0,0,0,0.12,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.04,0.68,0,0.55,0,0,273.66,0.08,0,0,0.47,0,0,0,0,0,0.33,0,0.3,0,0,0.6,0.01,0,0.04,2.9,0,0.1,0,0.17,0,5.73,0,0,7.8,0,0,0
0.43,6.08,0,6.03,0.13,0,0,26.23,5.77,0,0,49.03,0,0,0.22,0,0,0,127.23,0,0,0,0.13,6.92,0.02,0,0,34.52,0.25,1.13,0,0,0,0.28,0,0.88,0,0,0,0,0,0
0,0,0,45.5,0,0,0,0,0.03,0,0,0,0,0,0,0,0.06,0,0.25,0,0,0,0.28,0,0,52.47,0,0,0.08,0.6,0,0,0,0,0,0,0,0,0,0.04,0,0
0,145.42,1.05,1.15,0,0.25,0,5.02,1.8,0,0,37.75,0,0,0,0.95,0,0,110.45,0,0,0,0,5.42,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33.5,0.85,0.28,0,0,138.34,10.55,1.75,0,0,1.55,0.53,0,0,0,0,0,145.57,0,0,0,0,7.77,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0
0,3.48,1.07,2.9,3.52,0.22,38.2,12.47,82.88,0,82.87,28.93,0,0,0,0,0,0,24.57,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12.05,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.6,0,0,0,0.22,0,0,50.42,0,0,0.43,0,0,0,1.4,0,0,0,0,0,0,0.08,0,0
0,0,0.52,2.63,0,0.12,69.75999999999999,12.6,0,0.98,0,0,0.04,0,0,0,0,0,5.27,0,0,0,0.03,141.47,0,0,0,0,0,0,0,0,0.63,0.43,0,0,0.82,0,0,0,0,0
0.42,37.75,1.2,5.28,16.43,13.17,0,10.7,37.95,0,85.87,16.07,8.82,0,0,0,0,0,125.37,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.4,4,0.07,0,0,0.15,5.07,2.32,0,0,0,0,0,0,0,0.01,36.98,0,0.03,0,0.13,0,0.03,2.48,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
6.38,28.4,9.78,13.05,21.97,0,53.18,18.58,24.45,1.83,2.87,9.8,6.47,0,0,0,0,0,7.4,0,0.58,0,0,0,0,0,0,0.08,0,0.07,0,0,0,0,0,0,0,11.62,0,0,0,0
0,0.37,0.28,2.3,0,0,0,0,19.17,0,0,0,0,0,0.02,0,0,0,99.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1.88,0,0,0,0,0,0
0,110.77,0,7.88,0,2.25,0,0,0.47,0,0,0,0,0,0,0,0,0,23.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,0,0,0,0,0,0
6.77,219.13,0,0,0,40.55,42.28,9.6,4.2,0,0,27.25,0,0,0,5.15,0,0,18.23,0,0,0,0,1.68,1.03,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0
3.62,0.38,0,2.4,0,0,170.89000000000001,12.17,0,2.28,0,0.07,0,0,0,0,0,0,0,0,0.25,0,0,42.33,12.93,0.83,0,0,0,1.52,0,0,3.15,0,0,0,0,0,0,0,0,0
0.04,11.32,2.57,0,1.45,2.9,24.93,19.03,67.43,0,6.08,26.05,1.47,0,0,4.12,0.05,0,18.22,0,0,0,0.28,0,0,0,0,0,0,7.25,0,0,0.88,0,0,0,0.82,0,0,0,0,0
0,35.07,0,0,0,48.47,0,29.4,1.92,0.3,0,0,0,0,0,0,0,0,209.67,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.63,0,0,0,0,0,0,0,0,0
0,0,0,1.55,105,0,0.03,1.92,0.08,0,0,0,61.82,0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
0,52.55,1.2,6.22,28.08,0,40.19,5.62,85.53,0.25,0,0,15.3,0,0,0,0,0,9.17,0,0,0,0.02,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.15,0.2,0,0.1,15.67,0,0,1.85,145.33,0,0,0.57,22.78,0,0,8.72,0,0,5.68,0,0,0,0,112.72,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
0,0,0.53,0,0,0,38.88,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0.25,0,0,0,0,38.07,0,0,0,6.22,0,0,0,0.17,0,0,0,0,0,0.01,0,0
1.88,26.15,0,0,0,21.95,21.88,26.62,66.55,0,2.22,20.13,21.2,0,0,0,0,0,131.98,0,0,0,0.03,1.55,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1,0.52,0.27,96.25,0.37,18.92,4.25,0.27,0,0,27.27,0,0,0.68,0,0,0,0.65,0,0.1,0,0.08,0,0,1.55,0,0,0,1.3,0,0,0,1.72,0,1.17,0,0,0,0,0,0
0,252.97,0,0,0,29.3,0,32.78,0.8,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0,0,0,0,0
0,0,0,1.47,0,0,0,1.83,9.88,0.07,0,1.05,56.12,0,0,0,0,0.06,61.63,0,0,0,0,1.87,0,1.75,0,0,0,0,0,0,0,0.23,0,0,0,0.04,0,0,0,0
0,9.2,1.08,0,0,14.67,0,38.72,180.27,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0
0,4.88,0.04,0,0,0,123.32,16.03,2.5,0,0,32.85,0,0,0,0,0.2,0,84.92,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.68,0.37,0,0,1.55,0,0,0,0,0
2.13,169.88,0,0.03,57.28,7.27,62.88,34.12,1.23,0,33.62,2.98,0,0,0,0,0,0,6.63,0,0,0,0,142.62,0.16,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0,0
0,0,6.78,0,0,0,126.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18,0,0,0,0,0.47,0,0,0,0.3,0,0,0,1.5,0,0,0,0,0,0,0,0
0,181.1,0.2,0,0,24.27,0,25.68,0.13,0,0,32.85,0,0,0,0,0,0,2.62,0,0,0,0.15,0,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0
9.08,0,0,0,0,20.38,0,42.1,57.27,0,0,14.27,133.72,0,0,0,0,0,0.33,0,0,0,0.22,0,0,0,0,0,2.82,2.5,0,0,0,0,0,0.15,5.6,0,0,0,0,0
5,0,0,0,0,0.22,0,3.93,0,0,206.59,0,0,0,0,0,0,0,0,0,0.49,0,0.62,0,0,0.57,1.87,0,0,5.38,0,0,0,0.57,0,0,0,0,1.35,0,0,0
0.37,0,2.07,0,84.27,4.9,0,28.88,152.65,0,0,77.32,0,0,0,0,0,0,4.18,0,0,0,0.1,0,0,0,0,0,0.43,0,0,0,0,0.13,0,3.03,0.3,0,2.77,0,0,0
0,135.57,0,18.05,0,0,71.96,9.63,26.28,0.75,0,43.72,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0
5.4,57.23,0,0.02,0,23.88,14.5,36,10.83,0.12,4.35,55.67,20.28,0,0,0,0,0,44.17,0,0,0,0,0,17.98,0,0,0,0,0,0,0,0,0.09,0,0,0.03,0,0,0,0,0
2.03,0.08,0.38,0.97,0.06,0.25,0,2.98,0.13,0,0,0,3.78,0,0,0,0,0.09,87.32,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0.08,0,0.8,0,0,0,0,0,0
0,0.43,0.2,2.93,0,0,85.93,9.82,142.35,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81.82,0,0,134.07,18.4,110.6,33.98,8.18,0,9.15,28.35,2.63,0,0,0,0,0,15.93,0.01,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
0,12.45,0.83,0.18,0,0,61.6,0,182.6,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.01,0,0,0,0,0
0,0,4.28,22.13,37.18,0,206.96,0.05,5.18,0,0,0.37,2.43,0,0,8.87,0,0,0,0,0,0,0,48.67,0,0,0,0,0,0,0,0,0.11,0.1,0,0,0,0,0,0,0,0
0,0,1.32,1.07,0,0,0,0,0.13,0,0,0,92.13,0,0,0,0,0,17.22,0,0,0,0,0,0,0.11,0,0,0,0,0,0,4.55,0.06,0,0.53,0,0,0,0,0,0
0,0,0,0,0,17.97,70.05,52.9,130.02,0,0,0,20.45,0,0,5.73,0,0,62.32,0,0,0,0,22.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,39.33,0,13.27,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.18,0,0,0,0,0,1.07,194.52,0,0,0,0,0.02,0.98,0.5,0,0,0,0,0
0.53,160.43,0,0,34.32,19.88,1.87,26.87,15.43,0,6.77,32.6,0,0,0,0.82,0,0,71.45,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.02,13.5,0.7,0,27.13,118.65,0,0,0,0,0,38.13,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.55,0,0,0
0,0,0.04,0.5,0,0,0,7.83,0.09,0.13,0,0.18,0,0,0,0,0,0,0,0,0.02,0,0.05,0,0,65.95,0,0,0,0.97,0,0,0,0,0.05,0,0.04,0,0,0,0,0
36.27,164.32,0,0,0,6.42,21.28,23.05,7.57,0,15.58,6.35,0,0,0,1.1,0.38,0,0.72,0,0,0,0,20.19,4.53,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0
0.78,98.9,0.78,0.22,27.37,49.98,68.7,16.35,30.75,0,9.05,0,1.23,0,0,0,0,0,28.02,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0.12,0,0,0.02,0,0,0,0,0
0,0,0.27,2.8,0,2.5,0,0,61.9,0,0,0.03,13.85,0,0,0,0,0,0,0,0,0,0.01,0,1.65,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.03,177,0.55,0.2,70.05,20.02,19.82,23.05,22.17,0,0,19.13,2.48,0,0,0,0,0,6.77,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0
15.17,0,0.32,0,0,3.43,15.67,10.82,37.58,0,32.8,17.63,40.52,0,0,0.12,0,0,90.48,0,0,0,0,97.27,0,0,0,0,0.1,0,0,0,0,0,0,0,2.72,0,0,0,0,0
0.4,0,4.02,0.1,0,0.12,0,1.35,103.48,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.37,0,0,0,0,0,0,0,0.47,0,1.78,0.03,0,0,0,0,0
0.32,35.97,1.9,1.77,0,0.22,59.790000000000006,11.97,108.08,0.77,0,0,0,0,0,0,0,0,28.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
0.04,0,1.05,0,93.8,0.13,0,1.93,0,0,0,0,0,0,0.18,0,0,0,0,0,0.08,0,0,0,0,0.67,0.07,0,0,1.95,0.04,0,0,0,0,2.17,0.2,0,0,0,0,0
0,0,0.13,45.48,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
11.63,453,0,0,15,13.7,0,74.3,0.55,0,0,0,1.45,0,0,8.08,0,0,29.27,0,0,0,0,51.08,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
0,0.01,0.25,4.37,0,0,0,0.45,0.57,0,0,0.12,0,0,0,0,0,0.15,51.07,0,0.12,0,0.05,0,0,1.98,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0
0,0,0.18,0,0,0,0.48,0,84.2,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.33,0,0,0,0.17,0,0,0,0
0,21.08,0.04,4.07,0,0,0,0,0.38,1.65,0,0,0,0,0,0,0,0,95.17,0,0.05,0,0,0,0,2.1,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0
8.43,5.92,0.93,6.47,0,0,0,0,50.47,0.07,0,0,31.85,0,0,0,0,0.02,0.04,0,0,0,0.01,0,2.55,0.43,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0
0,0,2.9,0,0,0,0,17.08,157.57,0,0,54.78,0,0,0,0,0,0,7.68,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0.18,0,0,0,0.73,0,0,0,0
0,0,0,0,0,0,0.05,0,0,0.2,0,0.68,0,0,0,4.83,0,0.01,0,0,0.02,0,0,77.47,0,7.62,0,0.05,0,0,0.08,0,0,0,0,0.78,0,0,0,0,0,0
0,174.53,0,0,0,31.07,26.619999999999997,27.95,0,0,0,23.18,0,0,0,0,0,0,19.92,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,231.28,0,0,0,14.77,3.73,30.92,25.2,0,0,24.4,0,0,0,0,0,0,0,0,0,0,0,0,23.77,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
0,95.7,0,0,23.18,2.58,18.35,20.77,6.25,0,0,38.72,32.48,0,0,0,0,0,52.35,0,0,0,0,27.369999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0
0,30.23,0,0,0,6,0,43.27,0,0,0,0,206.63,0,0,0,0,0,9.32,0,0,0,0.09,0,0,0,0,1.02,0,0.47,0,0,0,0,0,0,0.38,0,0,0,0,0
4.87,41.4,0,0,74.98,10.13,6.529999999999999,20.43,62.77,0,0,22.58,0,0,0,0,0,0,23.48,0,0,0,0,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.65,3.43,0.92,0,109.12,14.3,15.489999999999998,16.37,0,0,0,0.1,5.1,0,0,0,0,0,0,0,0,0,0,179.97,0,0,0,0,0,17.77,0,0,0,0,0,0,1.43,0,0,0,0,0
0,0,8.35,25.6,0,0.45,0,0,0,0.92,0,0,0,0,0,0,0,0,3.72,0,0,0,0.25,0.03,0,15.7,0,0,0.1,2.77,0,0,1.18,0.68,0,0.47,0,0,0,0,0,0
0.95,4.27,0.25,0,0,0,72.14999999999999,11.72,82.37,0,0,0,5.73,0,0,11.7,0,0,19.17,0,0,0,0,57.82,0.48,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0
2.45,27.92,0.38,0.73,79.45,0.38,0,5.08,35.23,0,129.02,7.63,0.48,0,0,10.72,0.04,0,13.65,0,0,0,0.04,7.73,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.47,0,0,0,3.25,2.47,0,0,0,60.93,0,0,0,0,0,77.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.77,0,0,0.63,101.68,34.72,2.98,70.32,0,0,0,66.68,0,0,0,0,0,0,6.37,0,0,0,0,0,7.48,0,0,0,0,5.63,0,0,0,0,0,0,2.25,0,0,0,0,0
22.85,117.98,0.15,0,0,79.55,0.08,51.4,37.27,0,0,17.07,12.08,0,0,16.97,0,0,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.38,0,0,0,0,0
0.01,0.02,0,1.15,0,0,0,0,45.62,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.7,1.48,0,0,120.68,12.1,0,0,0,0,47.52,0,0,0,0,0,0,0,0,0,0,40.07,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0
0,213.43,0,1.72,0,14.1,8.82,17.32,21.3,0,0,13.93,0.08,0,0,0.47,0,0,5.22,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0
0.33,114.33,0.22,0.25,0,13.25,34.13,20.08,14.28,0,0,12.48,0.07,0,0,8.45,0,0,30.32,0,0,0,0.06,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0
9.47,152.02,0,0.11,4.97,7.45,60.28,23.43,1.6,0,15.22,20.15,1.9,0,0,2.1,0,0,0,0,0,0,0,31.470000000000002,0.83,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0
0,0,0.32,3.02,0,0.45,0,1.73,0.67,0.18,0,0.43,0.4,0,0.08,0,0,0.1,90.6,0,0,0,0,0,0,3.62,0,0,0.18,0,0,0,0,0.93,0,0,0,0,0,0,0,0
0.58,72.62,0,0,75.88,16.18,0,21.37,9.62,0,13.22,32.3,0,0,0,0,0,0,154.72,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0
2.58,233.93,0,0,29.62,0,32.65,14.73,15.77,0,5.65,9.8,0,0,0,1.8,0,0,2.53,0,0,0,0,5.98,2.7,0,0,0.47,0,0,0,0,0,0,0,0,0,0,5.72,0,0,0
0,97.93,0.53,1.78,16.87,0,100.82,1.45,2.55,0.83,0.52,0,0,0,0,0,0,0,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0
0.15,0,0.92,0,0,17.6,0,6.52,0.58,0,0,0.67,0,0,0,78.38,0.04,0,0,0,0,0,0.05,113.37,0,0,0,0,0,0.82,0,0,0,0,0,0,0.05,0,0,0,0,0
2.47,79,0,6.58,1.92,1.65,29.65,5.55,62.75,0,54.23,1.58,2.85,0,0,0,0,0,21.63,0,0,0,0,21.37,0,0,0,0,0,0,0,0,0,0,0,1.65,0.03,0,0,0,0,0
1.32,63.12,0,0,2.37,0,27.5,11.08,29.43,0,6.18,19.8,0,0,0,0,0,0,3.25,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15,53.7,0.42,1.67,0,0,58.3,5.1,0,1.95,0,0.04,84.98,0,0,0,0,0,59.12,0,0.07,0,0,0,0,0.04,0,0,0,0,0,0,2.47,2.57,0,0,0.47,0.77,0,0,0,0
0.2,38.57,0.11,1.75,47.57,0,82.1,3.8,2.22,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0.42,0,0,0,0,0,0
2.78,156.88,0,0,15.97,69.88,0.43,47.62,30.52,0,11.98,1.35,2.47,0,0,4.9,0,0,0,0,0,0,0.02,1.15,3.82,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
0,0,10.5,5.75,0,7.7,0,4.15,0,5.17,0,126.85,0,0,0,0,0,0,0,0,2.18,0,0.47,0,0,10.88,0,2.8,0.52,1.6,0,0,0,0,0.09,0.7,0,0,11.52,0,0,0
5.3,0,12.03,7.38,0,0,49.17,6.5,0,2.65,0,11.83,0,0,0,0,0,0,0,0,3.67,0,0.35,0,0,2.17,0,1.63,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.9,0.75,12.3,0,0,0.09,10.7,0,5.5,0,60.87,0,0,0,0,0,0,53.82,0,0,0,0,0,0,0.5,0,0,0.32,0,0,0,1.37,0.23,0,0,0.78,0.12,0,0,0,0
0,10.52,0.17,0,0,6.35,0,19.87,106.75,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0.6,0,0,0,0,0,0,0.52,0,0,0.63,0,0,0,0.28,0,3.75,0,0,0
9.85,2.78,2,26.43,0,0,119.87,9.85,120.67,0,0,56.03,0,0,0,0,0,0,0,0,1.27,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29.78,0,2.67,0,0.1,0,0.6,0.22,0.08,0,0,0,0.52,0,6.7,0,0.23,20.92,0,0,0,0,34.07,0,0,0,0,0,0,0,0,0.15,1.37,0,0.25,0,0,0,0,0,0
0,85.63,0.13,0.03,0,0,0,0.68,0.45,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
0,0,0.78,2.33,0,0.2,101.64999999999999,20.97,0,11.18,0,7.72,7.32,0,0,0,0,0,5.02,0,2.17,0,0.08,0,0,2.03,0,7.13,0,0.18,0,0,0.25,0,0,0,0.65,0,0,0,0,0
0.33,12.07,0,0,0,16.05,0.15,21.72,6.3,0,0,0,14.12,0,0,44.72,0,0,231.57,0,0,0,0,16.52,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
13.08,0,0,0,22.73,20.77,0.93,25.35,11.35,0,0,33.87,1.42,0,0,17.03,0,0,43.93,0,0,0,0,130.4,18.45,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
0,0.37,0,0,0,0,0,0,63.05,0,0,0,4.63,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0
0,155.78,0,0,0,4.32,0,17.55,38.27,0,0,0,17.58,0,0,0,0,0,19.52,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,1.52,0.13,0,0,0,0,0
7.98,12.23,0.07,0.62,0,0,94.85,13.93,6.8,1.37,0,1.17,0.65,0,0,0,0,0,133.8,0,0,0,0,1.25,0.05,0,0,0,0,0,0,0,0,0.25,0,0.93,0,0,0,0,0,0
0.18,0.92,0,2.77,0,0,0,1.75,3.72,1.38,0,0,119.22,0,0.05,0,0,0,8.55,0,0,0,0,0.8300000000000001,0,1.1,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0
0.02,1.65,1.05,0,26.72,0,42.72,0.78,107.58,0,0,74.25,1.27,0,0,0,0,0,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4.8,46.93,0.23,0,87.32,2.17,0,6.62,43.98,0,0,41.72,1.82,0,0,0,0,0,14.92,0,0,0,0.03,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
0,1.57,0.06,0.3,0,0,0,0,3.95,1.68,0,0.27,0,0,0.11,0,0,0,36.73,0,0.04,0,0,0,0,6.37,0,0,0.15,0,0,0,1.48,0.78,0,0,0,0,0,0,0,0
12.88,81.4,1.25,0,37.55,5.03,45.67,11.63,42.45,0,15.42,0,1.5,0,0,0,0,0,69.68,0,0,0,0.05,0,9.22,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0
0,6.98,0.22,0.68,0,0.37,0,1.9,1.02,0,0,0,2.28,0,0,0,0,0,68.5,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0.2,0,2.6,0.08,0,0,0
