Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
0,0,0,0,0,0,10.567,0,95.567,0,0,65.667,0,0,0,1.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0,0,0,0,0,0.05,0,0.327
0,0,0,0,0,0.187,0,0,137.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0.323
6.967,111.55,0,0,0.818,57.533,23.317,9.383,148.667,0,0,42.15,0.9,0,0,0.883,0.01,0,44.367,0,0,1.233,0,0.817,2.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582
0.817,134.783,0.048,0,0,0,0,0,0.053,0.067,0,45.4,1.667,0,0.013,0,0.058,0,12.867,0,0,0,0,60.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833
0,0,0.567,1.5,0,0,203.96699999999998,2.617,2.917,0.167,0,0,0,0,0.217,0,0.717,0,104.933,0,0,0,0,72.15,0,0,0,0,0,0.067,0,0,0,0,0,0,0,0,0,0,0,2.45
0.008,0,0,0,213.983,0,0,0.022,0.147,0.125,0,0,0,0.147,0.08,0.012,0,0.112,0,0,0.5,0,0,0,2.683,0,0.163,0,0.232,0,0.22,0,0,0,0,1.867,0,0,0,0,0,1.85
0.45,18.233,0,3.483,0.1,0.767,32.033,1,85.617,0,23.2,26.25,34.55,0.083,0.067,0,0.333,0,6.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.567
0,0,0,0,0,0,91.03399999999999,2.2,2.233,0.26,0,0.785,0,0.327,0,45.65,0,0.42,0,0,0.147,0,0.213,98.283,0,0,0.047,0,0,0,0.052,0,0,0.223,0,0,2.833,0,0,0,0,0
8.05,5.417,0.81,2.467,0.227,27.8,0,0.12,60.583,0,0.095,18.317,0,0,0,0,0,0.055,3.75,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0.053,0,0,0,0,0,0,0.577,0
0.015,0,0.135,0.207,0,0,0.075,0.137,1.75,0,0,0,0,0,0.085,0,0.083,0,99.7,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0.533
0,18.933,0,17.217,0.18,0,18.883,0,94.433,0,0,55.567,0.445,0,0,0,0,0,8.3,0,0,0,0,0,0.048,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0
0,0.513,0,0.115,0,0.045,0,0.258,1.337,0,0,0,1.122,0,0.85,0,0.295,0,119.9,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0,0
0,0,0,0,107.8,0,0.02,0,0.333,0,0,0,0,10.083,0.183,0,0.1,0.25,0,0,0,0,0,0,0,0,0.35,0,0,0,0.167,0,0,0,0,1.633,0,0,0,0,0.533,0.25
0,124.65,1.583,17.483,0,0.183,0,0,1.85,0,0,0,0,0,0.067,0,0.067,0,5.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
1.717,210.467,0.172,0.66,0,50.567,21.233,6.3,3.3,0,0,1.07,1.468,0,0,0,0,0,12.617,0,0,0,0,52.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.35,0,11.167,5.283,0,1.2,60.633,1.3,3.317,13.667,0,0,0,0.7,0.6,27.15,0.067,0.1,0,0,0.117,1.533,0,100.78399999999999,0,0,0.1,0,0,4.583,0.3,0,2.317,0,0,0,0.383,0,0,0.117,0,0.35
0,0,2.117,12.817,0,49.467,0,61.983,1.033,5.15,0,0,1.833,0,0.583,0,0.033,0.033,0,0,0.433,0,0,0,0,0,0,0,0,26.733,0,0,0,0,0,0,0,0,0,0.053,0,0.467
0,0,1.2,0.867,0,60.683,13.217,6.683,240.883,0,0,5.683,3.383,0,0,15.75,0,0,53.85,0,0,0,0,31.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,0.317
0,17.967,0,0,0,47.35,0,52.217,10.817,0,0,0,0,0,0,0,0,0,218.65,0,0,0,0,0,0,0,0,0,0,3.533,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.8,34.133,0,0.383,9.367,0,0,0,0,125.083,0,0.133,0,0,0,22.917,0,0,0,0,0,0,0,0,0,0.167,0,0,0,0,0.6,0,0,0,0,0,0.013,0,4.833
0,76.733,0,3.717,0.167,0,58.099999999999994,0,110.883,0,0,0,0,0,0,0,0,0,17.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,1.3
0.95,0.9,0,1.4,0.567,0,0,0,303.383,0,0,0,42.933,0,0,2.233,0,0,2.083,0,0,0,0,9.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417
4.3,0.233,1.15,0,0,111.5,0.033,2.117,262.233,0,11,34.05,31.2,0,0,0,0.217,0,95.05,0,0,0,0,46.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167
0,0,0.083,0,0,0,0,0,118.383,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733
0,0,0,0,137.917,0,0.7,0,0.2,0,0,98.583,0,0,1.917,0,1.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0.283,0,0,0,0,0,1.5,0,0,0,0,0,0.45
0.117,303.417,0,0,0,72.467,0,19.45,0,0,0,0,0,0.092,0,0,0,0,0.617,0,0.005,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0.082,0
0,0,0.81,0.937,0,0,0,0.588,11.65,0,0,0,244.4,0,0,0,0,0,15.533,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0.467,0,0,0,0,0,0,0,0.445
0,0,0,0,0,59.367,0,38.05,302.267,0,0,0,0,0,0,0,0.623,0,3.833,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2,0,0,0.018,124.317,3.65,0,0,0,48.183,0,0,0,0,0.3,0,361.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.983,2.467,0,0,0,0.283
2.717,231.85,0,0.35,0.228,52.933,0,19.033,94.667,0,20.467,16.483,1.208,0,0,5.25,0.017,0,89.95,0,0,0,0,0,0,0,0,0,0,0.487,0,0,0,0,0,0,0,0,0,0,0,0.078
0,336.4,0.083,0,0,56.2,0,7.933,15.917,0,0,30.633,0,0,0.045,12.567,0,0,33.9,0,0,0,0,137.517,0,0,0,0,0,0.712,0,0,0,0,0,0,0,0,0,0,0,0
2.317,0,0,0,0,31.017,0,17.75,530.167,0,0,68.2,47.967,0,0,0,0.117,0,0.283,0.15,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0.05,0,0,0,0,0
3.8,0,2.35,1.117,0,54.15,0,17.417,233.567,0,0,60.45,0,0,0,0,0.167,0,0,0.138,0,0,0,0,0,0,0,0.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.137,116.117,0.36,6.117,0,0,63.35,0,76.917,0,0,61.417,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46
0,11.533,1.55,3.05,0,25.75,0,1.133,89,0,3.55,26.267,23.133,0,0,0,0,1.15,54.333,0,0,0,0,0,0,0,0,2.167,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333
21.933,7.883,0.1,0.2,0,0,0,0.367,1.45,0,0,0,0,0,0,0,0,0,130.767,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.417
0,0.667,0.6,0,0,0,97.55,0.283,126.083,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.567,0,0,0,0,0,0.95
0,123.583,0,0,5.833,62.45,7.6,0.657,92.733,0,14.033,45.7,4.417,0,0,12.383,0.34,0,32.483,0,0,0,0,0,0,0,0,0,0,0.343,0,0,0,0,0,0,0,0,0,0,0,0.097
0,13.617,0.067,0,0,0,46.533,0.075,97.65,0,0,0,1.383,0,0,0,0,0,0.6,0,0.065,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.633,0.4
0,0,0.517,0,0,0,0,0.267,0.767,2.417,0,0,196.533,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,1.883,0,0,0,0,0,0,0,0,0.167
0,0,0.445,0,0,65.767,26.467,6.117,163.117,0,0,0,40.45,0,0,5.5,0,0,92.333,0,0,0,0.43,124.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.667,2.15,252.25,0.767,35.15,13.767,4.95,0,0,0,0,0,0,0,0,0,1.033,0,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0.383,0,0,0,0,0,0,0.417,0
0,0,0,0.183,0,85.317,0,62.25,19.967,0,0,0,3.583,0,0,0,0.02,0,87.917,0,0,63.417,0,0,0,0,0,0,0,2.417,0,0,0,0.233,0,1.517,0.01,0,0,0,0,0.883
6.017,115,0,0,0.085,99.933,0,26.767,93.983,0,17.55,2.633,28.033,0,0.03,3.167,0,0,85.383,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0.183
0,0,1.317,0,0,0,0,3.95,2.317,0,0,118.8,132.467,0,0,0,0.05,0,0.083,0,0,0,0,0,0,0,0,0,0,0.267,0,0,0,0.483,0,0,0.032,0,0,0,0,0.35
7.85,79.917,0,0.383,0,60.95,103.55,5.567,72.383,1.317,0.035,31.833,0,0,0,0,2.25,0,16.383,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0
0,44.7,2.8,0.133,25.95,33.267,8.9,3.217,58.133,0.217,0,0.333,43.133,0,0,0,0,0,54.267,0,0.3,3.933,0,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,2.367
0,0.212,2.4,0,0,0,0.025,0.18,87.5,0,0,0.118,0.197,0,0,0,0.075,0.045,0,0,0,0,0,0,0.038,0,0,0,0,0,0.027,0,0,0,0.035,0,0,0,0,0,0,0.092
9.917,90.967,0,2.533,1.8,59.95,17.383,10.917,87.933,0,0.008,0.717,9.85,0,0,4.5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.533
10.8,4.133,0.703,0.125,0.405,57.733,29.767,2.767,123.6,0,16.317,58.05,33.433,0,0,1.9,2.683,0,136.75,0,0,1.55,0,36.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237
0,1.683,0.717,0,0,0,0,0,147.65,0,0,65.217,0,0,0,0,0.733,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533
0.517,44.5,0.067,0,0,0,130.867,0.1,82.233,0,0,0,0,0,0,0,0.25,0,36.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.6,0,0,0,0,1.417,0.433
0,0,0,0,0,0,137.133,1.233,0.95,6.917,0,0,3.05,0,2.567,0,0.2,0.267,115.583,0,0.117,1.467,0.483,0,0,0,0.15,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,2.683
10.6,181.75,0,0.7,9.117,66.817,22.05,12.183,54.75,0,0,41.95,4.717,0,0,0,0,0,138.15,0,0,0,0,27.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
0,10.283,0.683,3.3,0,0,0.013,0,0.983,0,0,0,0,0,0,0,0,0.023,122.283,0,0.032,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,4.35
6.967,2.533,1.05,0.013,36.817,67.9,22.333,21.167,104.483,0,12.767,26.35,1.6,0,0.3,3.967,0,0.25,26.967,0,0.083,0,0,77.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35
0,0,0.567,0,0,0,0,0.133,128.55,0,0,0,0,0,0.012,0,0,0.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117
0.183,0,0.195,0.212,0,0,0,0,0.837,0.57,0,0,0,0,6.333,0,0,0,117.45,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.733
0.1,5.8,0,0,0,0,0,0,81.967,0,0,0,21.233,0,0,0,0,0,6.183,0,0,0,0,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.133
0,5.1,7.6,0.217,0,0,0,2.183,119.4,0,0,70.367,0,0,0,0,0,0,27.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,3.517
0.473,0.31,0.263,0,0,0,0,0,124.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197
0,0,0,0,0,0.43,0,0.083,0.085,0,0,0,0,0.388,0,28.2,0,0.33,0,0,0.03,0,0,119.867,0.38,0,0,0,0,0,0.337,0,0,0,0,0,0,0,0,0,0,2.707
0,95.283,0,0.283,0,62.3,44.584,10.467,0,0,0,15.467,0,0,0,0,0,0,111.117,0.017,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,0,1.05
0,137.25,3.8,1.8,0,16.267,67.1,13.1,115.533,0,0,24.1,0,0,0,0,1.25,0,2.917,0,0,0,0,0,1.683,0,0,0,0,0.6,0,0,0,0,0,0,0.027,0,0,0,0,4.5
0,60.617,1.567,0.477,0,83.983,0,29.033,50.883,0,0.29,2.467,0.252,0,0,0,0,0,39.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0.688,0,0,0,0.603
0,12.467,0,0,0,58,0,90,19.133,0,0,0,202.267,0,0,0.083,0.1,0,0.567,0,0.033,0,0,0,0,0,0,0,0,3.833,0,0,0,0,0,0,1,4.417,0,0,0,1.483
6.483,36.05,2.9,1.7,14.8,41.317,0,8.25,111.267,0,1.317,27.383,35.75,0,0.033,6.133,0.133,0,30.95,0,0,0,0,18.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517
0.425,0,0,0,48.15,19.8,0,0.49,1.4,0,0,0,0,0,0,122.717,0.702,0,0,0,0,0,0,349.583,0,0,0,0,0,0.155,0.008,0,0,0,0,0,0,0,0,0,0,0
16.1,5.683,0.367,9.067,20.817,64.65,3.833,36.6,21.4,0.283,0,0.45,0,0,0.1,10.817,3.883,0.4,4.3,0,0,0,0,148.1,0,0,0.067,4.7,0,22.85,0,0.042,0,0,0,0,0,0,0,0,0.383,0.117
0,0,1.167,0,0,49.033,96.85,4.75,277.95,2.533,0,0,38.833,0,0,16.467,0.083,0,2.483,0,0,0,0,38.567,0.417,0,0,0,0,1.133,0,0,0,0,0,0,0,0,0,0,0,0
2.383,63.983,0,7.6,0.067,39.9,4.967,2.433,102.6,0.533,18.267,0.167,0.633,0,0,0,0.167,0,13.917,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,1.067
0,0,0,57.95,0,0,0,0,1.167,0,0,0,342.2,0,0.01,0,0.087,0,0.115,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.152,0,0,0,0,0,0,0,0
23.083,64.033,3.2,6.483,0,62.817,0,10.2,142.433,1.283,6.483,56.167,11.467,0,0,0,0.4,0,52.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
0,0,0,0,0,0.25,0,0,72.233,0,0,0,0,0,0.117,0,0.033,0.283,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0.067
0,0,0,0,0,0,0,0,60.383,0,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0,0,0,0,0,0,0,0,0,1.417
0,0,0.3,23.167,0,0,74.183,2.25,4.25,0,0,0,57.717,0.383,0,18.017,0,0,0,0,0,0,0,23.983,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,2.4
6.5,327.917,0,0,7.05,79.817,0,0.733,69.6,0,0,7.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.083,0,0,0,0,0,0,0,0,0,0,0.167,0.967
2.267,74.717,0,0,0,48.783,34.083,5.117,82.217,0,0,28.667,21.467,0,0,0,0,0,52.9,0,0.233,0.317,0,5.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.517
0,84.017,0,0,0,0,0,0,3.067,0,0,0,0,0.412,0.217,0,0,0.215,0,0,0,0,0,0,0,0,0.043,0,0,0,0.083,0,0,0,0,0,0,0,0,0,0,0.482
0,113.583,0,0,26.6,0.233,0,0,0,0,0,0,0,0.032,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0.833,2.217
4.233,120.983,0,1.667,1.05,20.417,0.317,2.783,117.017,0.017,29.433,25.817,0,0,0,18.183,0.3,0,0,0,0,0,0,311.3,0.35,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0.483,0
0.037,0.677,1.083,0,0,0,0,0,4.033,0,0,0,0,0.142,1.407,0,0.007,0.083,89.783,0,0,0,0,0,0,0,0,0,0,0,0.005,0.172,0,0.367,0,0,0,0,0,0,2.167,0.468
30.9,31.183,0,0.617,3.733,102.917,0,9.6,40.983,0,13.9,23.383,17.083,0,0,0.2,0.233,0,102.117,0,0,0,0,52.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
6.117,88.55,0,0.567,23.217,38.567,12.9,8.55,50.333,0.117,50.433,57.783,20.083,0,0,1.233,0.267,0,0.033,0,0,0,0.033,169.333,0.067,0,0,0,0,0,0,0,0,0.417,0,0,0,0,0,0,0,0.383
0,56.867,0,0,1.933,0,56.75,0,3.733,0.195,0,0,0,0.84,0.013,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.805
0,0,0,0,0,17.433,0,0,1.333,0,0,0,0,0,0,323.767,0,0,0,0,0,0,0,97.767,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.217
3.333,13.283,0,5.6,0,47.25,26.017,5.867,132.583,0,16,0.138,24.433,0,0.285,0,0.1,0.013,33.083,0,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.533
0,1.142,4.2,0,0,0,115.016,2.318,0.433,0,0,0,49.1,0.032,0.642,0,0,0.128,2.65,0,0.19,0,0,0,0,0,0,0,0,0.057,0.655,0,0,0.112,0,0,0.413,0,0,0,0,1.6
9.6,80.483,0,1.15,8.017,48.533,15.183,3.183,56.517,1.967,20.867,0,2.417,0,0,11.9,1.233,0,3.117,0,0.433,0,0,0,0.09,0,0,0,0,0,0.087,0,0,0,0,0,0,0,0,0,0,2.167
0,0,1.477,0.218,0,0,0,1.033,0.798,0,0,31.017,0,0,0.293,0,0,0.1,86.517,0,0.205,0,0,0,0,0,0,0,0,0,0.188,0,0,0,0.023,0,0,0.037,0,0.002,0,1.065
0.683,3.217,0.517,0,0,54.8,0,10.3,207.433,0,0,0.167,0,0,0,0,0,0,2.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883
4.633,0,0.508,11.417,0,0,21.016000000000002,0.783,59.033,0,0,155.75,0,0,0.06,7.467,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1.183
0,56.683,0.153,0.187,0,0,0,1.355,3.15,0,0,0.253,0,0,0.45,8.2,0.07,0.08,42.417,0,0.058,0,0,0.057,0,0,0,0,0,0,0,0,0,0.12,0.002,0,0,0,0,0,0,1.425
0,109.4,0,0,0,0,0,0.113,1.883,0,0,0,15.067,0,0.02,0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,1.285
0,2.05,1.36,2.733,0,62,4.508,21.417,11.133,0.67,0,0,0,0,0,43.35,0.105,0,206.383,0,0,0,0,1.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.15,3.833,0,0.617,0.267,146.767,0.25,4.617,147.883,0,0,59.483,36.167,0,0,0,0.1,0,237.617,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0.267
0,0,0,0,0,0,0,0,31.167,0,0,0,5.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.327
0,128.883,0,1.012,0,42.817,0,2.617,29.167,0,0,0,0,0,0.035,0,0,0,5.367,0,0.338,0,0.035,0,0.733,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,2.8
0,0,0,0,0,0.938,0,0,0.208,0,0,0,0,0.877,0,26.3,0.418,0.125,0,0,0.038,0,0,89.333,0,0,0.02,0,0,0,0.428,0,0,0,0.025,0,0,0,0,0,0,0.355
0,0,0.258,0,0,0,0,0,0.282,0.103,0,0,158.75,0,1.117,0,0.117,0,0,0,0.058,0,0,0,3.317,0,0.11,0,0,0,0.053,0,0,0,0,0,0,0,0,0.033,1.817,0
7.233,0,0,0,4.267,0,13.617,0.267,137.8,0,0,44.483,0,1.483,0,0,0,0.05,0.617,0,0,0,0,0,0,0,0.033,0,0,0,0.023,0,0,0,0,0,0.067,0,0,0,0,2
1.37,42,3.25,0,1.192,53.85,0.287,12.117,44.017,0,0,19.817,2.167,0,0.195,0,0,0,63.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667
0,5.5,0,0,0,0,0,0.232,4.767,0.433,0,0,0,0,0.037,0,0,0.143,95.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.172
0,65.8,0.088,1.102,0.043,48.9,12.733,26.9,62.3,0,6.817,12.9,0,0,0,0,0.043,0,55.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.022,0,0,0,0,0.278,1.147,0,0,0,0,0,0.067,0,0.053,0,139.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0
0,0.7,0,9.867,0,67.067,22.55,81.133,5.017,2.117,0,0,0.933,0,0,0,0.25,0.05,18.667,0,0.3,0,0.5,0,0.5,0,0,0,0,12.567,0,0,0,0,0,0.2,4.483,0,0,0,0,0
12.617,162.417,0,0,0,59.45,0,17.283,114.75,1.018,0,43.217,6.433,0,0.027,6.617,0.003,0,47.583,0,0,0.837,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462
