Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
5.92,6.43,2.85,27.87,237.75,0,1.65,0,3.47,0,0,0,0,0,0,0,0,0,10.78,0,0,0,0,2.17,0,0.63,0,0,0,0.88,0,0,1.63,0,0,0,0,0,0,0,0,0
0,0.43,0,14.22,0,0,0,22.82,3.63,0,0,27.82,0.08,0,0,0,0,0,150,0,0,0,0.15,4.15,0.17,0,0,15.15,0,3.18,0,0,0,0,0.22,0.65,0,0,0,0,0,0
5.12,153.7,1.17,4.52,0,0,0,3.05,3.95,0,0,20.53,0,0,0,0,0,0,47.8,0,0,0,0,57.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.52,1.97,3.73,0,0.22,65.02000000000001,12.07,1.5,0.93,0,3.22,0,0,0,0,0,0,123.67,0,0,0,0.04,140.45,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
0,0,0,0,114.72,0,0,0,0.1,0.15,0,0.03,0,0.68,0,0,0,0,0,0,0,0,0,0,21.57,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57,21.13,1.35,39.33,44.4,0,49.08,1.05,42.43,0.18,1.37,23.65,0.32,0,0,0,0,0,15.62,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.67,0,0.05,0,4.2,0,0,0,0.18,0,0,0,0,0,0,0.1,0,0,0,0.12,0,0,28.52,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.22,0,0
11.82,30.92,0.25,11.63,0,26.02,1.57,10.63,43.75,0,0.32,11.72,13.87,0,0,0,0,0,26.85,0,0,0,0,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.13,2.22,0,0,0,0.52,1.67,2.23,0,0,0,0,0,0,0,0,72.9,0,0.03,0,0.23,0,0,2.47,0,0.08,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
0,18.07,2.73,38.02,0,0,81.12,15.22,29.05,1.1,0.98,17.67,0,0,0,0,0,0,27.78,0,0,0,0.33,15.23,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0
0,0,0,1.52,0,0,0,0.1,2.42,0,0,0,0,0,0,0,0,0,107.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0.47,0,0.42,0,0,0,0
0,0,0,0.22,97.98,0.33,0,0,0.23,0,0,0.02,0,0.4,0,0,0,0,0,0,0.15,0,0.05,0,0,0.07,0,0,0,0.03,0,0,0,0,0,1.6,0,0,0,0,0,0
0,112.08,0.6,23.95,0,0,0,0.2,4.12,0,0,0,0,0,0,0,0,0,28.37,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
7.05,175.18,0.03,1.4,0.95,11.97,32.15,21.53,11.05,0,0,10.97,1.93,0,0,4.22,0,0,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0
4.45,0,2.77,13.87,0,0,108.76,4.4,1.85,3.7,0,1.83,3.38,0,0,7.63,0,0,0,0,0.28,0,0.23,0,0.17,4.08,0,0,0,0,0,0,11.37,0,0.43,0,0,0,0,0,0,0
0,0,2.18,0.37,0,46.55,0,66.97,0.01,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,21.87,0,0,0,0,1.18,0,0,0,3.35,0,0,0
3.37,3.62,0,0,0,3.18,17.83,26.93,49.37,0.62,0,9.23,9.2,0,0,9.63,0,0,33.53,0,0,0,0.08,0,9.5,0,0,0,0,0.07,0,0,0,0,0,0,0.05,0,0,0,0,0
0,21.6,0,0,0,17.88,0,50.55,2.1,0,0,0,0,0,0,0,0,0,117.77,0,0,0,0.17,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0.22,0,0,0,0,0
0,0,0,0.13,97.9,0,0,0.95,0.07,0.58,0,0,50.68,0,0,0,0,0,24.2,0,0.07,0,0.05,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35.65,1.77,20.82,63.55,0,37,4.02,72,0.83,0,0.2,8.67,0,0,0,0,0,32.4,0,0,0,0,0,34.72,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0
3.45,0,0,0.32,0,0,0,1.85,155.72,0,0,2.17,13.6,0,0,7.02,0,0,15.75,0,0,0,0,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57,21.48,0,0.02,23.83,16.08,14.97,30.22,53.23,0,4.9,20.02,9.27,0,0,0,0,0,86.87,0,0,0,0,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43,0,0,0,232.5,0,14.95,9.4,0,0.25,0,11.45,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,3.9,0,0,0,0.23,0,0.02,0.08,0,0,0,0,0
0,155.32,0,0,0,26.65,0,39.6,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25,0,1.67,0,0,0,0.33,1.3,0.1,0,0,34.78,0,0,0,0,0,118.17,0,0,0,0,0,0,0.58,0,0,0,0,0,0,3.08,0.33,0,0,0,0,0,0.25,0,0
14.8,41.23,0,0,0,25.57,0,64.65,125.63,0,0,0,0,0,0,0,0,0,26.78,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0
1.83,11.27,1.67,1.28,0,0,76.18,4.93,0.27,0,0,10.18,0,0,0,0,0.03,0,127.38,0,0,0,0.3,0,0,0,0,0,0,0.63,0,0,5,0,0,0,0.5,0.52,0,0,0,0
11.85,235.63,0,0,0,7.88,1.88,36.08,6.68,0,14.33,4.37,0,0,0,0,0,0,28.5,0,0,0,0,49.3,0,0.02,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0
0,0,12.63,0,0,0,145.93,9.87,0,0.33,0,0,0,0,0,0,0,0,0,0,2,0,0.6,0,0,3.25,0,0,0,2.05,0,0,0,0,0.67,0,0,0,0,0,0,0
0,229.12,0.95,0,0,10.17,0,26.97,0.78,0,0,116.35,0,0,0,3.08,0,0,10.1,0,0,0,0,26.28,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,116.7,0,0,0
0,0,0,0,0,7.67,0,54.4,119.5,0.8,0,14.13,50.95,0,0,0,0,0,1.28,0,0,0,0.07,0,0,0,0,0,0.57,0,0,0,0,0,0,0,1.38,0,0,0,0,0
6.67,4.45,0.45,9.52,27.12,23.92,1.48,44.57,130.15,0,0,32.57,0.15,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,2.27,0,0,0
0.57,74.17,1.5,97.65,0,0,78.60000000000001,2.53,39.37,0,0,17.52,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38,43.77,0.68,0.13,0,19.97,9.73,30.98,59.1,0.15,15.17,31.47,0,0,0,0,0,0,30.15,0,0,0,0,19.07,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
0,0,0,12.9,181.63,0.07,0,0,1.5,0,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0.53,0,0,0.05,0,0,0,0,0,0,0,0.01,0,0,0,0,0
4.72,0,0.1,4.8,0,0,0,0.17,1.65,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
0,0,2.82,1.65,0,0,71.97,7.55,82.18,0.3,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,101.68,0,0,0.02,10.83,24,25.5,14.67,0,2.22,16.25,0,0,0,0,0,0,8.87,0,0,0,0,18.92,0,0,0,0,0,0.58,0,0,0,0,0,0.02,0,0,0.02,0,0,0
0,5.62,1.37,1.88,0,0,33.35,0.72,79.35,0.08,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0.05,0,0,0,0,0
0,0,6.33,46.47,37.5,0,34.2,1.05,0.18,0.04,0,1,3.23,0,0,1.73,0,0,0,0,0,0,0,25.05,14.65,0,0,0,0,0,0,0,1.22,0,0,0,0.38,0,0,0,0,0
0,0,0,0.13,0,0,0,0,0.47,1.6,0,0,53.67,0,0,0,0,0,16.2,0,0.25,0,0.03,0,0,0.07,0,0,0,0,0,0,1.52,0.27,0,0,0,0,0,0,0,0
0,20.13,0,0,0,19.65,11.2,54.82,87.98,0,0,0,2.72,0,0,0,0,0,21.72,0,0,0,0,90.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.37,3.13,1.78,317.12,0,45.72,21.8,0,2.78,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0
0,0,0,0,0,21.58,0,39.18,0,0,0,0,4.25,0,0,0,0,0,6.6,0,0,0,0,0,0,0.28,0,0,1.22,98.53,0,0,3.78,0,0.1,0.03,0.78,0.37,0,0,0,0
0,85.03,0,0,4.42,14,3.37,25.35,54.85,0,1.2,2.28,5.62,0,0,0,0,0,53.03,0,0,0,0,46.13,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.12,0,0,0,4.72,2.98,0,0,35.03,104.77,0,0,0,0,0,79.85,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0.15,0,0.85,0.58,0,0,0,0,0
8.2,143.73,0.1,0,0,7.18,27.05,28.83,8,0,22.08,22.12,0,0,0,0,0,0,9.58,0,0,0,0,75.32,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0
0,22.68,0.08,2.77,3.3,19.62,34.72,28.18,38.7,0,2.42,0,0.25,0,0,0,0,0,32.15,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.45,1.05,0,0,0,0,41.37,0,0,0,0.75,0.4,0,0,0,0,0,0,0,0,0,0,0.25,0.2,0.03,0,0,0,0,0,0.48,0.15,0,0,0,0,0,0,0,0
0.25,83.97,0,0,15.88,4.48,74.07,18.67,70.73,0,0,15.63,3.12,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0
1.17,36.83,0,0.57,4.97,9.17,11.9,27.95,57.95,0,14.85,8.43,9.95,0,0,14.38,0,0,144.08,0,0,0,0,149.82,0,0,0,0,0,0.42,0,0,0,0,0,0,0.97,0,0,0,0,0
0,0,0.62,0,0,0,0,0.3,182.6,0,0,83.93,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
0,0,0,0,0,46.5,0,1.08,0,0,0,0,0,0,0,0,0.1,0,0,0,0.27,0,1.15,0,0,0,0,0,0.6,7.17,0,0.9,0,0,0.38,0.02,0,0,0,0,0,0
0,41.07,0.43,1.33,0,0,71.64,4.93,50.2,0.83,0,0.3,0,0,0,0,0,0,15.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0
0,0,0,0.03,110.93,0,0,0.6,6.68,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0.37,0,0,0,0.1,0,0,0,0,0,0,0,0
0,0,0.2,82.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,12.88,0,0,0,0.38,0,0,0,0,0.13,0,0,0,0,0.35,0,0
0,0,0.33,3.52,0,0,61.35,0.55,0.2,4.47,0,0,6.8,0,0,0,0,0,100.57,0,0.25,0,0.22,0,0,1.3,0,0,0,0,0,0,3.13,0.3,0,0,0,1.12,0,0,0,0
6.58,421.25,0,0,0,24.85,0,53.95,2.4,0,0,0.01,0.7,0,0,10.23,0,0,28.35,0,0,0,0,50.85,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.6,0,0,0,0,0.1,0.62,0,0,2.6,0,0,0,0,0,56.97,0,0.25,0,0.04,0,0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0
1.12,0,0.13,1.62,20.93,0.37,14.43,8.33,62.93,0,10.88,22.73,0.42,0,0,5.58,0,0,30.15,0,0,0,0,0.17,11.48,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0
0,0,0.47,1.38,0,0,0,0,51.42,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0
0,3.13,0.27,0.17,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,90.4,0,0,0,0.1,0,0,2.05,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0
3.85,18.98,1.48,4.58,0,0,0,0,34.18,2.32,0,0,29.05,0,0,0,0,0,14.37,0,0,0,0.05,0,0,0.37,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.25,0,0
0,0,4.15,3.58,0,0,0,30.17,109.35,0.3,0,147.97,0,0,0,0.03,0,0,25.98,0,0,0,0,0,0,3.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55,0,0.01,0,0,0,0,0.05,32.85,0,0,0,0,0.03,0,0.12,0,0,0,0,0,0,0,74.03,0,0.18,0,0,0,0,0,0,0,0.13,0,0,0.02,0,0,0,0,0
0,222.87,0.68,0,0,12.32,4.17,43.65,2.18,0,0,1.35,0,0,0,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.23,0,0,0,0,0
0,140.73,0,0,0,15.02,24.9,35.4,20.97,0,0,17.42,0,0,0,0,0.03,0,5.35,0,0,0,0,6.43,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0
0.72,57.43,0,0.07,15.55,7.83,3.63,17.4,23.42,0,19.7,16.1,0,0,0,0,0,0,98.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32.45,0,0,0,16.18,0,47.55,0.04,0,0,0,164.4,0,0,0,0,0,10.33,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0
6.77,62.92,0.18,0.57,64.02,9.97,0,11.73,55.55,0,0,17.32,10.12,0,0,0,0,0,60.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,65.6,10.9,0,17.38,0,0,0,0.38,0,0,0,0.92,0,0,0,0,0,0,0,243.38,0,0,0,0,0,0.3,0,0,0,0.35,0,0,0,0,0,0,0,0
3.57,2.63,0.3,0.08,60.2,7.23,8.19,7.02,0,0,0,1.47,9.12,0,0,4.92,0.12,0,0,0,0,0,0,111.25,0,0,0,0,0,4.82,0,0,3.13,0,0,0,0.03,0,0,0,0,0
0,0,0,86.43,0,0,0,0.05,0,0,0,0.03,0.53,0,0,0,0,0,0,0,0,0,0.67,0,0,27.47,0,0,0,0.03,0,0,0,0,0.7,0.03,0,0,0,0,0,0
0,0,0.53,0,0,2.37,43.78,12.72,107.13,0,0,0,6.22,0,0,2.15,0,0,3,0,0,0,0,70.07,0,0.08,0,0,0,0,0,0,2.35,0,0,0,0.08,0,0,0,0,0
1.57,152.7,0,0.15,55.47,5.45,0,18.42,39.53,0,17.07,6.52,1,0,0,4.72,0,0,35.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0
0,0,0.25,13.15,0,0,0,0,1.13,0,0,0,46.67,0,0,0,0,0,33.42,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.05,0,0.02,0.18,29.05,24.43,1.85,69.57,0,0,0,32.03,4.77,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0.45,0,0,0,0,0
0.02,97.33,0,0.17,0,14.15,0,30.38,41.13,0,0.85,32.88,1.4,0,0,16.6,0,0,10.67,0,0,4.37,0,0,49.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.27,0,0,0,0,29.75,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.07,0,0.18,0,0,0,0.97,0.08,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0,65.57,0,0,0,1.42,0,0,0,0,0,0.93,0,0.1,0,0.87,0,0
0,0,0.73,53.67,0,0,92.18,3.68,0.07,0.73,0,0,46.22,0,0,1.58,0,0,0,0,0,0,0,58.48,0,0.13,0,0.08,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
2.95,133.3,0,13.1,0,7.73,40.8,28.05,17.9,0,4.8,38.52,1.93,0,0,0,0,0,28.18,0,0,0,0,28.7,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0
0.07,49.83,0.3,0.33,103.1,0,0,0.25,0.37,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.02,0.18,0,0,0,0,0,0,0,0
1.6,81.55,1.7,0.15,144.47,11.2,11.75,28.38,6.53,0,1.75,23.42,0.92,0,0,1.18,0,0,0,0,0,0,0,38.95,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0
0,0,0,1.82,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,101.95,0,0,0,0,0.67,0,0.65,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0.07,0,0
0,0,0,30.95,0,0,48.82,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0.98,0,0,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,59.18,0,1.98,7.33,15.17,0,36.45,12.87,0,20.48,16.12,5.1,0,0,4.33,0,0,113.87,0,0,0,0,38.38,0.18,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0
1.43,125.95,0,0,0,3.58,14.52,12.82,15.28,0,8.07,12.38,0.23,0,0,3.38,0,0,4.07,0,0,0,0,37.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0,0,0
0,59.65,0,0,14.67,0,55.3,0.62,1.27,0.17,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
1.62,60.5,0,0.38,0,7.9,11.65,14.3,63.63,0,2.6,0,2.1,0,0,0,0,0,25.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0
0,67.67,0,0.38,8.17,3.52,13.75,4.78,48.88,0,16.33,21.52,0,0,0,0,0,0,30.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.98,0.18,0,0,0.15,66.77,7.68,0.3,9.32,0,0,74.5,0,0,0,0,0,0,0,0,0,0.02,0,8.92,1.87,0,0,0,0.38,0,0,5.95,0.13,0,0,0,3.35,0,0,0,0
0,35,0,0.03,72.75,0,64.48,0,0,0.38,0,0,0,0.4,0,0,0,0,3.27,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.87,83.28,0.9,0.47,18.77,15.2,2.83,8.32,61.72,0,7.37,0,14.83,0,0,19.8,0,0,24.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0
0,0,4.95,20.25,0,0,0,2.03,0,2.42,0,81.32,0,0,0,0,0,0,7.23,0,0.03,0,0,0,1.25,35.32,0,2.75,0,0.17,0,0,0,0,0,0,0,0,2.2,0,0,0
5.88,0,1.98,45.9,0,0,73.67999999999999,9.63,0.45,1.25,0,31.3,0.22,0.3,0,0,0,0,0.53,0,1.08,0,0.35,0,0,0.85,0,1.4,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0
0,1.22,2.97,5.22,0,0.33,0,2.45,0.27,2.67,0,14.63,12.92,0,0,0,0,0,26.87,0,0,0,0,0,0,0.88,0,0.07,0.8,0,0,0,5.95,0,0,0,0,0,0,0,0,0
0,1.07,0.25,0,0,4.85,0,19.65,119.13,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0.93,0.27,0,0,0,0,0,0.01,0.08,0,1.9,0,0,0
2.98,6.1,0,44.77,0,0.82,46.91,2.37,49.02,0,0,66.77,0,0,0,14.58,0,0,1.98,0,0,0,0.13,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54.03,0.01,0,0,0,0,0.1,4.83,0,0,0,1.78,0,0,0,0,0,8.43,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0
0,0,0.78,6.62,0,0.13,48.3,2.32,0,14.28,0,1.58,6.07,0,0,0,0,0,17.25,0,0.87,0,0.05,0,0,8.05,0,12.1,0.05,1.07,0,0,13.08,0,0,0,0,0,0,0.01,0,0
0,27.4,0,0,0,8.2,0,27.3,1.08,0,0,0,0,0,0,28.4,0,0,153.97,0,0,0,0,102.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.45,64.87,0.33,1.1,14.42,6.02,14.8,22.25,43.52,0,0,4.53,0,0,0,1.78,0,0,53.3,0,0,0,0,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0
19.93,0.2,0.43,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.35,0.1,0,0.01,0,0,0,0,0,0.13,0,0,0,0,0.33,0,0
0,0,0,0.18,0,0,0,0,63.22,0,0,0,11.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.15,0,0
0,158.07,0.27,0,0,4.97,0,14.9,28.3,0,0,0,0,0,0,0,0,0,9.72,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0.02,0.77,0,0,0,0,0
9.83,1.63,0.15,12.3,0,0,75.84,10.28,4.62,3.67,0,0,0,0,0,0,0,0,125.15,0,0,0,0.03,0,0,0.13,0,0,0,0,0,0,0,0.1,0,0.07,0,0,0,0,0,0
