Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
0,5.82,1.45,0.18,0,0,108.15,9.82,0,0,0,3.67,0,0,0,0,0,0,62.77,0,0,0,0.55,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.23,0
2.82,188.47,0,0,0,27.33,24.02,51.55,25.1,0,34.78,6.6,0,0,0,1.38,0,0,24.47,0,0,0,0,28.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.33,0,0,0,135.4,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.72,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1.1,1.78
0,203.37,0.02,0,0,43.63,0,39.17,0.12,0,0,24.08,0,0,0,1.12,0,0,2,0,0,0,0,0,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
10.57,0,0,0,0,24.43,0,47.87,83.38,0,0,73.83,40.2,0,0,0,0,0,2.02,0,0,0,0.2,0,0,0,0,0.02,0.48,2.97,0,0,0,0,0,0,0.22,0,0,0,0,0
0.02,0.02,0.02,0,0,0,0,0.23,0,0.53,212.73,1.7,0,1.72,0,0,0,0.37,0,0,0.87,0,0.33,0,0,4.3,0.08,0.22,0.53,2.22,0,0,0,0.58,0.3,0,0,0,0.95,0.35,0,2.95
1.22,0,0,1.7,0,54.03,0,37.32,126.33,0,0,46.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0.02,0,0
3.5,21.17,0.6,21.22,0,0,146.60999999999999,7.05,90.53,0,0,61.5,0,0,0,0,0.1,0,0,0,0.25,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0
0,34.32,1.52,1.17,0,84.27,1.93,28.52,74.27,0.13,13.4,29.25,0,0,0,0,0,0,5.83,0,0,0,0,12.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0
0,0,0.1,25.02,120.35,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95,13.03,0,1.88,0,0,0,3.5,3.35,0,0,0,0,0,0,0,0,0.1,64.7,0,0,0,0,0.03,0.07,0,0,0,0,0,0,0,0,2.45,0,8.27,0,0,0,0,0.27,0
0,0,0.92,4.57,0,0,81.68,7.22,75.7,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
0,90.59,0,0,1.39,40.2,16.35,38.96,33.79,0,21.91,26.64,0,0,0,0.8,0,0,0.33,0,0,0,0,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.32,0.77,3,0,0,102.92,8.32,93.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.08,0,0,0,0,0,0,0,0,0
0,0,8.25,33.1,20.77,0,25.77,1.53,0.58,0.88,0,0,8.15,0,0,0,0,0,0,0,0,0,0.08,5.85,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.42,0
0,0,0.63,0,0,0.4,0,0,0.38,0,0,0,66,0,0,0,0,0,18.43,0,0,0,0.22,0.92,0,0,0,0,0,0,0,0,2.35,0.03,0,0.72,0,3.55,0,0,0,0
0,0,0,0,0,77.85,13.8,64.88,131.77,0,0,0,2.47,0,0,2.62,0,0,2.47,0,0,0,0.02,62.45,1.27,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0
0,0,2.53,0.8,165.1,0,81.18,19.55,0,0.32,0,0,1.05,0,0,0,0,0,0.13,0,0,0,0.13,0,0,2.83,0,0,0,0.43,0,0,0,0.93,0,0,0.18,0,0,0.02,0,0
0,0,0,0,0,66.4,0,121.78,0,0.53,0,0,32.3,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,41.13,0,0,0,0,0,1.15,0.85,0,0,0,0.12,0
0.1,80.02,0,0,0.98,56.02,0,34.9,51.52,0,10.55,22.32,1.72,0,0,0,0,0,24.98,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.5,2.27,0,0,136.85,145.55,0,0,0,0.18,0,25.23,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.78,0,0,1.33,0.04,0,0,3.45,0
4.6,70.47,0.17,0,0,11.38,28.23,31.45,67.52,0,3.25,8.07,0,0,0,0.1,0,0,4.68,0,0,0,0,19.87,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0
0,9.58,0,1.3,47.47,19.5,39.32,10.37,60.63,0.23,0,0,0.9,0,0,4.02,0,0,2.75,0,0,0,0.83,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.02,0
0,0,0.15,0.72,0,0,0,0.17,46.28,0,0,0,2.4,0.03,0,0,0,0,0,0,0.05,0,0,0,0,0.02,0.05,0,0,0,0.02,0,0,0.33,0,0,0,0,0,0,0,0
0.93,47.12,0.35,0,7.18,27.28,27.82,37.32,52.93,0,0,33.23,2.45,0,0,0,0,0,0.55,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0.2,0.05
4.98,22.05,0,0,9.33,10.65,17.38,31.68,141.57,0,72.9,8.88,45.65,0,0,0.03,0,0,19.9,0,0,0,0,37.85,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0,0,0,0.17,0
0,0,0.87,0.07,0,0.02,0,0.53,168.47,0,0,105.7,0.45,0,0,0,0.03,1.17,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,0,0,0,0,1.78,0
0,0,0,0,0,106.6,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,6.17,0,0,1.62,0,0,2.17,56.83,0,33.03,0,0,8.97,6.63,0,0,0,0.67,0,0
1.92,10.88,1.55,1.8,0,0,160.93,8.88,65.85,0,0,0,0,0,0.02,0,0,0,2.25,0,0.22,0,0.25,0,0,0,0,0,0,0,0,0,0,0.42,0,0.23,0,0,0,0.05,0,0
0.13,0,0,0.03,149.18,0,0,0,0.1,0,0,0,0,0.8,0,0,0,0,0,0,0.1,0,0,0.42,0,0.58,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,63.35,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,36.08,0,0,0,0.42,0,0,0,0,2.95,0,0,0,0,0,0,0
0,3.15,0.12,16.1,0.17,0,104.57,5.1,0.75,5.18,0,0,1.28,0,0,0,0,0,16.37,0,0.07,0,1.15,0,0,0.92,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0
6.75,344.1,0,0,1.95,35.67,0,72.3,13.87,0,0,18.87,2.33,0,0,10.68,0,0,11.28,0,0,0,0.02,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.45,0.25,11.88,0,0.2,0,0,0,0.02,0,0,0,0,0,0,0,0,23.85,0,0.03,0,0.03,0,0,1.67,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.37,0.02
19.95,7.7,0,0.73,54.37,45.05,17.4,23.32,26.9,0,14.08,19.17,0,0,0,3.83,0,0,4.37,0,0,0,0,15.55,0.53,0,0,0,0,0,0,0,0,0,0,0,0.23,0.73,0,0,0,0
0,0,0,0,0,0,0,0,82.85,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.1,0,0,0.47,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.33,0,0
0,2.58,0,0,0,0,0,0,2.65,5.03,0,0,0,0,0.02,0,0,0,76.9,0,0.02,0,0.28,0,0,7.4,0,0,0,0,0,0,0,0,0.17,0,0,15.48,0,0,1.05,0.33
11.12,10.88,0.32,4.63,0,0,0,0,20.42,0.73,0,0,33.22,0,0,0,0,0,1.1,0,0.13,0,0.15,0,0.38,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0.02,0,0
0,3.18,2.27,0,0,0,0,7.27,50.45,1.18,0,109.65,0,0,0,0,0,0,0,0,0,0,0.68,0.02,0.3,0,0,0,0,0,0,0,0,0.2,0,0,0.02,0,0,0,1.55,0.27
3.78,0.27,0.05,0.53,0,0,0,0.67,44.08,0,0,0,0,0,0,0.18,0,0,0.7,0,0,0,0,77.37,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.28,0
0,0,0.3,0.15,0,0.73,40.55,17.1,0,1.62,0,36.77,0,0,0,0,0,0,0,0,0,0,0.05,0,0,1.88,0,0,0,0.62,0,0,0,0.33,0.03,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.3,0,37.62,0,0,0,0,0.55,0,0.03,29.7,0,2.8,0,0,0,0,0.02,0,0,0,0.67,0,0,0,0,0,0,1.72
0,4.12,0,0,0,0,178.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,1.57,0.45,0,2.13,0,1.53,0,0,0,0,1.9,0,0
0,156.88,0.18,0.07,0,68.1,4.42,51.95,0,0,0,3.12,0,0,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0
0,142.41,0,0,0,37.78,16.94,40.28,28.44,0,0,16.15,0,0,0,0.88,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47.16,0,0.88,6.43,35.44,14.63,32.38,39.54,0,10.82,8.34,1.91,0,0,0,0,0,26.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0
0,0,0,0,0,0,0,0,0,0,0,143.82,0,0,0,0,0.12,0,0,0,0.82,0,1.25,0,0,5.35,0.15,0.03,0,0,0,0,0,0,0.02,0.47,0,0,0,0.08,3.93,0
0,5.3,0,0,0,59.12,0,71.8,1.03,0,0,0,172.22,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0
4.33,65.33,0.2,0.05,14.43,37.15,0,18.95,32.67,0,17.52,12.83,3.9,0,0,0.05,0,0,2.48,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.05,0,125.77,32.87,0,10.68,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,71.22,0,0,0,0,0,5.58,0,0,0,0,0,0,0.08,0,0,0,0,0
7.62,0,6.62,0,5.67,89.7,5.38,89.75,0,0,0,1.28,0,0,0,3.65,0,0,0,0,0,0,0,69.32,0,0,0,0,0,9.6,0,0,0,0,0,0,0.58,0,0,0,0,0
0,0,1.6,44.62,0,0,0,2.2,0,0.6,0.02,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,63.55,0,0,0,2.4,0,0,0,0,0.02,0,0.02,0,0,0,0,0.27
0,0.18,1.8,0,0,24.83,59.93,21.15,82.03,0,0,0,8.08,0,0,1.92,0,0,0,0,0,0,0,54.03,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0
0.58,0,0,0,0,0,0,0.7,0.23,0.58,0,0,0,0.55,0.05,0,0,0,0,0,2.33,0,1.57,0,2.77,4.93,0.05,0,0,0,0,0,0,0.35,0.6,0,0,0,0,1.52,0.73,0
2.23,58.3,2.18,1.58,5.48,22.25,0,23.82,81.88,0,54.88,13.98,1.02,0,0,0.35,0,0,7.85,0,0,0,0,27.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.45,0,0.98,0,0.37,1.3,0,0,0,113.52,0,0,0,0,0,43.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
0.67,0,0,8.53,0.97,29.3,0,68,0,0.97,0,82.47,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,6.62,0,0,0,0.17,0,0,0.18,0,0,0,0.8,0.15
4.62,75.8,0.28,1.95,0,46.12,0,35.38,45.95,0.93,15.2,72.17,7.15,0,0,0,0,0,6.93,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.15,0,0,0,0.15,0,0,0,0.2,0
0,0,0,0,0,0,0,0,45.97,0,0,0,0,0.43,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.07,0.32,0,0,0,3.85,0.05,2.73,0,0,0,0,0,0,0,0,0,0,0.02,0,0.1,0,0,58.22,0,0,0,2.77,0,0,0,0,0,0,0.13,0,0,0.03,3.38,2.98
0,1.17,1.13,24.57,0,0,143.72,7.72,0,0.2,0,0,12.38,0,0,3.79,0,0,0,0,0,0,0,6.28,0,0.08,0.05,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.86,0
1.12,116.63,0,0,4.3,59.78,9.25,34.77,17.82,0,0,25.68,0.55,0,0,1.43,0,0,0,0,0,0,0,60.05,24.03,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.58,0.38
0.27,66.12,0,1.51,0,60.82,19.88,58.59,52.45,0,0,68.53,6.41,0,0,0,0,0,0.38,0,0,0,0,15.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.45,0.73,1.12,153.18,3.88,0,0,0,0,0,0,0.67,0.7,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0
0.52,86.67,0.07,12.68,4.78,23.35,20.48,41.55,3.3,0,11.27,46.42,0,0,0,1.35,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.05,0
0,0,0,1.4,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0.02,70.9,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,1.17
0,0.15,3.5,22.12,0,0,171.67,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0.58,0,0,84.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.62,1.05
0.8,55.37,0.18,0.22,28.7,26.55,0,46.42,11.73,0,3.48,34.25,0,0,0,0,0,0,34.47,0,0,0,0,10.52,0.98,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.12,0
0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.63,0,16.42,0,0,0,0,0.45,0,0,167.3,0,2.55,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,3.55,0
0.18,116.5,0.2,1.18,17.78,35.42,24.82,30.28,45.37,0,9.4,25.62,0,0,0,0.38,0,0,1.23,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,4.53,0,0.2,0
0,74.37,0,1.22,29.92,0,89.6,0,0.7,4.18,0,1.78,0,0,0,0,0,0,0.08,0,0.03,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0.25,0,0,0,0,0,0,0,0
0.15,0,0,0,0,137.62,0,4.95,2.48,0,0,0,0,0,0,24.28,0,0,0,0,0.43,0,0.17,256.52,0,0,0,0,0,13.67,0,0,0,0,0,0,2.93,2.65,0,0,0.18,0
2.23,72.52,0,1.03,2.05,31.17,11.93,20,68.93,0,21.2,2.38,1.45,0,0,1.93,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.2,0,0,0,0,0
0,0,0.28,6.37,41.37,11.28,27.55,16.73,61.6,0,1.22,45.58,0.15,0,0,0,0,0,2.37,0,0,0,0,0.23,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0.63,0.48
0,0,0,0,13.45,0,0,0,0.02,1.05,0,0,10.48,0.9,0,0,0,0,0,0,0,0,0,0.4,0,0.03,0,0,0,0,0,0,0,0.23,0,0.53,0,0,0,0,0,0
0,12.65,1.32,0.3,0,0,127.59,0,0.85,7,0,1.47,41.97,0,0,0,0,0,0.15,0,0.05,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05
0.37,91.93,0.35,3.1,0,35.13,8.25,39.52,68.42,0,17.87,8.63,0,0,0,0.18,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
