Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
5.067,0,7.917,0,17.033,0,65.817,0,75.5,1.25,0,0,13.6,0,0.317,0,0.063,0,0,0.017,0,0,0,0,0,0,0,0,0.633,0,0.155,0,0,5.433,0,0.193,0,0,0,0,0,0
0,0,0.7,0,0,0,25.05,0,67.883,0,0,36.483,0,1.05,0.25,1.467,0.15,0,0,0,0.1,0,0,17.6,0,0,0,0,0,0,0,0,0,3.967,0,0,0,0,0,0,0,0
0,0,0.075,0,0,0,0,0,49.683,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0
24.6,60.2,0.203,0,0.8,33.2,21.833,8.367,43.1,0,55.483,0.85,0,0,0,0,0,0,24.867,0,0,0,0,2.817,2.083,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.083,10.75,0,0,0,3.783,0,0,0,57.783,0,0,0,0,0,0,1.433,0,0,0,0,0,0,0,0,5.267,0,50.283,0,0,0,0,0,0.683,1.717,0,0,0,0,0
0,0,0.252,45.75,0,0,0,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.517,107.65,0.433,2.55,0,0.517,0,1.417,0.35,0,0,98.65,0,0,0,0,0,0,22.717,0,0,0,0,26.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,57.7,0,0,0,0,0.367,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,18.683,1.7,6.25,8.483,20.5,2.133,0,19.183,0,0,15.867,8.05,0.063,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.128,0,0,0,0.153,1.533,3.683,0,0,0,0,0,0.383,0,0,0,54.017,0,0.145,0,0,0,0,0,0,0,0,0,0.233,0,7.533,0,1.55,0,0,1.3,0,0,0,0
0,10.467,1.133,35.567,8.067,0,37.483,0,61.317,0,14.65,39.833,4.1,0,0,0,0,0.083,3.25,0,0,0,0,1.317,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.333,0,0,0,0,0,0.037,1.017,0,0,0,0,0,0,0,0,0,92.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,0,0,0
0,56.083,0.025,14.75,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,2.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967,149.033,0,4.017,1.867,34.267,11.833,25.6,15.35,0,0,47.067,0.683,0,0,0,0,0,8.167,0,0,0,0,0.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,5.65,0,0.238,0,31.633,13.15,16.917,63.267,0,0,3.75,12.467,0,0,74.767,0,0,16.767,0,0,0,0,29.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62.733,0.668,16.983,2.272,0,71.75,0.502,43.933,0.407,0,0.085,0,0,0.063,0,0,0.548,4.9,0,0,0,0,0,0.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.578,3.817,0,0.192,10.65,0,0,1.867,135.083,0,0,0,17.733,0,0,12.833,0,0,3.6,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.867,22.217,0.585,0,0,93.7,3.183,10.983,87.55,0,155.017,29.683,2.95,0,0,8.233,0,0,29.3,0,0,0,0,39.267,0,0,0,0,0,0,0,0,0,0.165,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,0,0,0,0,0,0,0,0,0,0
0,484.417,0,0,0.15,89.683,0,32.583,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.833,0,0,0,0,0,0,0,0,0,0,0,0
0,0.467,0,0,0,107.15,0,56.5,97.9,0,0,0,0.5,0,0,0,0,0,1.333,0,0,0,0,0,0,0,0,0,0,1.767,0,0,0,0,0,0,0.667,0,0,0,0,0
0,0,0,0,0,0,77.7,1.567,0,0,0,0,0,0.06,0.55,0,0,0.283,0,0,0.027,0,0,0,0,0,0.08,0,0.417,0.483,1.233,0,0,0,0,0,0,0,0,0,0,0
0,248.667,0.593,0,0,70.75,0,33.867,0,0,0,25.95,0,0,0,26.433,0,0,3.317,0,0,0,0,6.667,0.242,0,0,0,0,0.103,0,0,0,0,0,0,0,0,16.3,0,0,0
23.183,0,0,0,0,112.017,0,63.333,10.182,0,0,20.367,28.483,0,0,10.733,0,0,1.217,0,0,0,0,0,0,0,0,0,0,10.233,0,0,0,0,0,0.01,2.717,0,0,0,0,0
15.833,0,0,6.517,7.683,24.917,0,23.55,123.933,0,0,49.767,0,0,0,0,0,0,0.065,0,0,0.123,0,0,0,0,0,0,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,33.95,0.028,26.317,0,0,69.8,0,51.333,0,0,35.633,0,0,0,0,0,1.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.883,0,0,0,0,0
12,2.85,0,0.35,0,0,0,0,0.3,0,0,0,0,0,0.22,0,0,0,39.767,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,0.333,0,0,0,0,0,0,0,0
0,0,2.133,0.025,0,0,73.367,6.283,33.483,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0.225,0,0,0,0,0,0,0,0
0,153.033,0,0,10.5,34.383,14.133,16.75,43.317,0,26.35,42.933,0,0,0,4.7,0,0,3.05,0,0,0,0.208,0,0.063,0,0,0,0,0.128,0,0,0,0,0,6.517,0,0,0,0,0,0
0,13.733,0,0.123,0,0.102,52.333,2.65,56.367,0,0,0,0.16,0,0,0,0,0.048,0.383,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.3,3.333,0.65,0,0,148.433,0,0.35,0,0,0.015,9.833,0,0,0,0.108,0,0,0,0,0,0,6.483,0,0,0,0,0,0.217,0,1.95,0,0,0,0
1.6,0,0,2,0,50.283,33.466,28.85,80.217,0,0,0,7.8,0,0,49.4,0.033,0,20.533,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.133,0,0,0,0,75.767,0,56.817,1.033,0,0,0,1.583,0,0,0,0,0,0.3,0,0,39.3,0,0,1.033,0,0,0,0,7.833,0,0,0,0,0,0.867,1.967,0,0,0,0,0
9.233,75.517,0,0,0,102.567,0,45.183,49,0,6.4,11.033,15.183,0,0,4.533,0,0,59.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0,0.092,0,0,0,0,0,0
0,0,0,0,0,0,0,8.033,4.333,0.135,0,104.55,159.733,0.25,0,0,0,0,15.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.383,0,0,0.367,0,0,0,0,0
15.4,147.25,1.75,0,0,53.05,34.95,32.25,41.3,0,83.383,11.617,0,0,0,0,0,0,15.65,0,0,0,0,79.85,2.667,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0
12.7,87.433,0,1.367,13.383,37.4,20.733,2.217,50.45,0,0,0,9.9,0,0,43.9,0,0,9.183,0,0,0,0,13.117,0,0,0,0,0,0,0,0,1.25,0.133,0,0,1.6,0,0,0,0,0
0,0,0.017,0,0,0,0,0.17,50.55,0,0,0,1.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0,0,0,0,0,0,0,0,0,0
2.183,101.833,0,2.283,7.667,69.717,17.35,23.383,64.2,0,33.817,16.8,40.817,0,0,0,0,0,20.35,0,0,0,0,0.517,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0,0,0,0
13.533,12.217,0.583,0,0,48.567,20.05,21.55,69.65,0,64.167,10.383,15.133,0,0,9,0,0,50.45,0,0,0,0,117.967,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
0,0,1.267,0.283,0,0,0,2.4,176.317,0,0,180.783,0,0,0,0,0.132,0,3.117,1.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,105.933,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.933,0,0,0,0,0,0,13.6,0,0,0,0,0,9.267,0,0,0,0,0,0
2.083,22.383,1.967,0,0,0,149.2,0.417,36.583,0.817,0,0,0,0,0,0,0,0,11.167,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0
0,0,0,0.208,387.017,0,0,0,1.95,0,0,0,0,1.867,0.167,0,0,0,0,0,0,0,0,0,0.2,0,0.533,0,0,2,0.317,0,0,0,0,0,0,0,0,0,0,0
0.072,0,0,0,0,0,73.733,0.447,0.917,0,0,0,1.167,0.275,0.7,0,0,0,23.883,0,1.467,0,0,0,0,0,0.013,0,0,0,0.133,0,0,0.433,0,0,0,0,0,0,0,0
0,0,0,0,0,0,251.8,0,0,0.06,0,0,0,0.118,0,0,0.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.483,0.022,0,0,0,0,0,0,0
29.7,190.517,0,0,0.232,150.817,15.133,67.817,14.017,0,0,22.35,2.85,0,0,22.95,0,0,84.333,0,0,0,0,9.783,2.967,0,0,0,0,0.75,0,0,0,0,0,0,0.005,0.192,0,0,0,0
20.117,0,0.272,3.467,10.65,47.9,14.05,18.117,35.683,0.3,22.933,24.167,0.567,0,0,13.367,0,0,13.1,0,0,0,0,2.017,0.3,0,0,0,0.45,0,0,0,0,0,0,13.367,0,0,0,0,0,0
0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,0,0,0,0,0,0,0,0
12.633,4.967,0,0,0,0,0,0.067,19.017,0,0,0,20.483,0,0,0,0,0,2.383,0,0.133,0,0,0,0,0,0,0,0,0,0.122,0,0,0,0,0,0,0,0,0,0,0
0,0,1.917,0,0,0,0,3.05,49.383,0,0,61.15,0,0,0,0,0,0,6.467,0,0,0,0,0.083,0,0,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0
0.833,0.048,0.1,0,0,0,0,0.312,17.55,0,0,0,0,0.778,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.198,0,0,0.417,0,0,63.4,0.483,0,0,0,28.5,0,0,0.383,0,0.217,0,0,0,8.95,0,0.168,0,0,0,0.118,0,0,4.567,0.267,0.29,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,32.4,0.85,0,0,0,0,0,0,0.317,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,0.1,0.833,0,0,0,0,0,0,0,0,0,0,0
0,116.05,0,0.287,11.117,56.217,2.15,25.667,20.533,0,28.983,11.05,1.45,0,0,0,0,0,31.9,0,0,0,0,28.883,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0
0,16.067,0,0,0,68.617,0,67.4,5.35,0,0,0,119.317,0,0,0,0,0,14.133,0,0,1.8,0,0,0,0,0,0,0,0.242,0,0,0,0,0,0,0.442,0,0,0,0,0
19.233,20.817,0.173,1.283,9.033,69.95,0,37.017,19.817,0,137.783,28.45,8.6,0,0,0,0,0,5.167,0,0,0,0,12.6,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.333,0,0,0,28.983,74.733,0,10.133,0,0,0,0.367,0,0,0,98.167,1.25,0,0,0,0,0,0,11.9,0,0,0,0,0,1.683,0,0,0,0,0,0,0.35,0,0,0,0,0
1,0,0,0,36.133,74.133,9.734,76.4,8.367,0,0,0.062,0.057,0,0,0.533,0.062,0,0,0,0,0,0,36.517,0,0,0,0,0,10.65,0,0.125,0,0,0,0,0.463,0,0,0,0,0
0.135,1.45,0.018,0,0,64.283,15.633,8.733,91.767,0,0,5.067,2.983,0,0,7.017,0,0,0.05,0,0,0,0.433,30.116999999999997,0.8,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
12.633,25.117,0.108,3.317,17,83.883,0,18.667,17.067,0,60.2,0.12,0.833,0,0,1.333,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29.9,0,0,0,0,0.197,0.117,0,0,94.75,0,0,0,0,0,22.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.5,0,0,27.583,28.067,116.483,0,17.25,1.6,0,0,64.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.567,0,0,0,0.162,0,0.043,1.017,0,0,0,0,0
25.167,53.717,1.917,2.683,0,60.5,0,28.717,47.617,1.317,64.717,6.067,2.117,0,0,0,0,0,30.633,0,0,0,0.767,7.165,0,0,0,0,0,0,0,0,0,0,0,4.983,0.733,0,0,0,0,0
0,0,0,0,0,0,0,0,43.25,0,0,0,0,0.165,0.185,0,0,0,0,0,0.103,0,0,0,0,0,0,0,0,0,0.33,0,0,1.4,0,0,0,0,0,0,0,0
0.123,0,0.125,0,0,0,0.065,0,39.25,0,0,0,0,0,0.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.123,0,0,0,0,0,0.01,0,0
0,0,0.9,32.5,0,0.35,87.133,12.533,3.483,0,0,0,26.917,0,0,7.667,0,0,0,0,0,0,0,27.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.817,176.183,0,2.65,8.5,75.517,0.442,18.75,40.25,0,45.4,14.683,2.283,0,0,0,0,0,13.167,0,0,0,0,0,9.067,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0
5.583,70.75,0,0.933,0,84.833,8.117,13.133,25,0,0,14.05,0.7,0,0,6.05,0,0,17.083,0,0,0,0.383,0,0,0,0,0,0,0,0,0,0,0.248,0,0,1.483,0,0,0,0,0
0,72.5,0,0,0,0,0,0,0.583,0,0,0,0,0.135,0,0,0,0,0.35,0,0,0,0,0,0,0,0.03,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
8,162.95,0.933,0,0,96.067,10.917,23.15,10,0,23.467,11.883,0,0,0,167.383,0,0,0,0,0,0,0,0,0.633,0,0,0,0,1.933,0,0,0,0,0,0,0.633,0,0,0,0,0
19.667,9.35,0.117,0.783,0.85,162.433,0,48.7,8.667,0,60.95,76.233,8.067,0,0,16.883,0,0,68.25,0,0,0,0,64.267,0,0,0,0,0,0.017,0,0,0,0,0,0,0.023,0,0,0,0,0
21.85,245.967,0,0,3.55,63.133,19.483,18.133,17.983,0,4.15,7.917,3.35,0,0,24.233,0.175,0,6.017,0,0,0,0,76.117,1.25,0,0,0,0,0.35,0,0,0,0,0,0,1.35,0,4.067,0,0,0
0,16.217,0,0,5.3,5,37.933,0,0,0,0,0.85,0,0.738,0.082,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,0,0.533,0,0,0.057,0,0,0,0,0,0,0,0
0,0,0,0,0,86.617,0,0.917,0.18,0,0,0,0,0,0,192.85,1.633,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.733,25.75,0,2.583,8.033,79.317,4.75,11.817,18.65,0,8.3,11.55,9.833,0,0,1.6,0.067,0,11.583,0,0,0,0,6.833,0,0,0,0,0,0,0,0,0,0,0,4.433,0,0,0,0,0,0
0,34.933,0,7.683,19.583,25.017,44.1,21.4,36.167,0,29.783,22.35,3.467,0,0,0,0,0,8.7,0,0,0,0,0.04,0,0,0,0,0,0.767,0,0,0,0,0,0,0,0,0,0,0,0
0,2.633,0,0.593,0,0,43.184000000000005,2.95,0,0,0,0,22.85,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0.058,0,1.183,0.5,0,0,0,0.11,0,0,0,0
9.65,70.5,1.817,4.167,19.517,84.367,15.844999999999999,20.3,60.617,0.283,98.767,1.15,0,0,0,2.467,0.02,0,0,0,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0.583,0,0,0,0,0,0,0,0
0,0,5.3,51.233,0,0,0,2.05,0,0,0,32.667,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.383,0.11,3.15,0,47.45,0,0,2.333,0,0,0,25.117,0,0.153,0,0,0,0,0,0.088,0,0,0,0.817,0,0.75,0.633,0,0,0,0,0,0,0,0
0,0.333,0.08,3.233,0,54.267,0,17.55,79.55,0,0,0,0,0,0,0,0.015,0,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1.233,0,0,0,0,0,0,0,0,0
0,25.55,1.043,0,0,0,0,1.45,0.043,1.783,0,2.783,0,0,0,8.75,0,0,11.2,0,0,0,0,9.85,0,0,0,0,0,0,0.01,0,0,1.3,0,0,0,0,0,0,0,0
0,60.733,0,0,0,0,0,0,0,0,0,0.08,7.3,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31.283,0,0.027,0,81.5,0,45.55,1.767,0,0,0,0.305,0,0,38.817,0.185,0,55.1,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0
22.917,0,0.352,0,16.5,66.267,13.183,22.817,30.6,0,0,0.328,22.067,0,0,154.033,0.417,0,48.167,0.07,0,0,0,155.067,0.058,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0
0,0,0,0,0,1.233,0,0,31.833,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383,0,0,0,0,0,0,0,0
0,172.733,0,0,0,73.317,0,14.117,30.917,0,0,0,0,0,0,0,0,0,1.917,0,0,0,0.027,0,1.45,0,0,0,0,0.303,0,0,0,0.027,0,0,0,0,0,0,0,0
0.053,0,0,0,0,0,0,0.683,0.03,1.333,0,0,77.45,0,3.233,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0.012,0,0,1.517,0,0,0,0,0,0,0,0
2.15,54.233,1.2,0,0,42.85,0,36.283,29.733,0,4.033,0.95,0,0,0,0,0,0,7.483,0,0,0,0,0,0,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0.143,0,0,32.633,0,0,0,0,0,4.15,0,0,1.983,0,5.133,0.03,0,0,0,0,0.567,0,0,0,0,0,0,36.167,0.037,0.7,0,0,0.283,7.55,0,0,0,0,0,0
0,13.367,0,0,0,0,0,0,0.583,0.833,0,0,0,0,0.117,0,0,0,47.783,0.183,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.267,0,0,0,0,0
0.367,79.467,0,0,0,40.75,30.2,37.367,38.55,0,73.467,0,0,0,0,0,0,0,53.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0
0,0,0.282,0,0,0,0.225,0,0.683,0,0,0,0,0,0,0,0,0,128.283,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0.517,0,0.297,0,0,0,0,0,0
0,1.467,2.467,2.467,0,14.717,104.983,28.883,1.683,0,0,0,2.967,0,0,0,0,0,3.3,0,0,0,0,0,1.817,0,0,0,0,49.933,0,0,0,0,0,0.7,1.45,0,0,0,0,0
10.4,370.867,0,0,0,57.633,0.122,22.983,0,0,0,0,0.85,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.217,139.05,0,0,2.033,90.883,0,12.333,17.367,0,0,12.217,0.2,0,0,39.317,0.05,0,21.117,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,3.683,0,0,0,0,0,0
