Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
0.05,0,0,0,0,5.02,0,0,0.18,0,357.22,0,0,0,0,0,0,0,24.9,0,0.45,0,0,0,0.35,0.42,0,0,0.9,0.1,0,1.4,0,0,0,1.55,0,0,1.48,0,0,0
1.27,24.25,4.22,39.27,48.73,0,0,2.28,2.25,0,0,0,0,0,0,0,0,0,19.92,0,0,0,0.27,0,19.15,5.2,0,0.05,0.02,3.8,0,0,0,1.13,0,0,0,0,0,0,0,0
2.17,237.33,0.22,2,0,0,0,8.5,1.27,0,0,183.4,0,0,0,0,0,0,13.47,0,0,0,0,22.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.37,0.37,2.32,0.17,74.3,3.47,1.72,1.15,0,1.37,0,0,0,0,0,0,125.43,0,0,0,0,100.93,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0
0,0,0,0,215.85,0.15,0,0.27,0.25,1.75,0,0,0,4.73,0.02,0,0,0,0,0,0.33,0,0.33,0.35,17.98,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22,4.07,0.65,19.52,20.67,14.6,43.8,5.78,59.58,0.1,65.32,47.12,0,0,0,0,0,0,12.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.82,24.7,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.45,0,61.33,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,16.12,0.15,25.18,9.85,104.32,1.6,21.73,43.07,0,98.47,77.17,2.68,0,0,0,0,0,11.42,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0
0,1.62,0,1.37,0,0.63,0,0.57,1.6,0.3,0,0,0,0,0,0,0,0,109.42,0,0.02,0,0,0,0,1.18,0.02,0,0,0,0,0,6.63,0.35,0,0,0,0,0,0,0,0
1.77,19.83,7.35,60.98,20.62,0,85.83,18.17,55,1.43,67.27,49.28,0,0,0,0,0,0,8.47,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.63,0,0.12,0,1.75,1.8,0,0,0,0,0,0.02,0,0,0,137.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0
0,0,0,2.68,126.33,0,0,0,0,0,0,0,0,0.92,0,0,0,0.18,0.37,0,0.43,0,0.25,0,0,0.02,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0
0,130.5,0.58,9.7,0,10.45,0,0.02,7.67,0.17,0,0,0,0,0.02,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0.02,0,1.32,0,0,0,0,0,0
10.2,248.97,0,0.23,20.38,63.82,104.68,54.03,0.82,0,0,41.53,0,0,0,15.5,0.02,0,2.22,0,0.02,0,0,89.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0,0,0,0,0,0,0.03,0.1,0,0,0,0,0,0.57,0,0,0,0,0,0.35,0,0.15,0,17.85,3.48,0.43,0.02,0,0,0,0,0,0.32,0.1,0,0,0.02,0,0.18,0,0
1.7,0,0.17,26.23,0,0,137.19,18.6,8.78,4,0,1.28,0,0,0,0,0,0,0,0,0.32,0,0.65,0.42,0,1.6,0,0,0,1.73,0,0,0,0,0.02,0,0,0,0,0,0,0
0,0,0.68,0,0,69.23,0,47.28,0,0.53,0,0,3.72,0,0.33,0,0,0.12,0,0,0.87,0,0.33,0,0,0,0,0,0,47.13,0,0,0,0,0.98,0,2.68,0,10.45,0.02,0,0
3.58,2.7,0.58,0,28.58,39.5,144.98,59.83,110.92,0,40.52,40.08,38.23,0,0,5.88,0,0,22.72,0,0,0,0.47,0,3.68,0,0,0,0,10.85,0,0,0,0,0,0,0.37,0,0,0,0,0
0,42.48,1.08,0,0,88.43,0,97.85,0.27,0,0,0,0,0,0.03,0,0,0,119.02,0,0,0,0.12,0,0,0,0,0,0,16.95,0,0,0,0,0,0,0,0.28,0,0,0,0
0,0,0,0,63.72,0,0,3.28,0,0.67,0,0,119.65,0.08,0.02,0,0,0,21.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0
0,58.02,0.28,21.95,30.33,0,96.58,21.5,121.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.65,0,0,0,8.03,0,0,0.4,166.07,0,0,0,12.97,0,0,18.3,0,0,2.02,0,0.12,0,0,8.62,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0
0,0,0,0,0,0,88.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.02,0,0,1.28,0,0,0,4.4,0,0,0,0,0.02,0,0,0,0,0,0,0
0,19.92,0.55,1.98,12.33,110.3,77.37,55.15,138.92,0,10.92,57.88,9.22,0,0,0,0.07,0,27.4,0,0,0,0,0.23,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0
4.93,0,0.7,7.62,113.53,1.95,32.65,40.32,6.85,0,0,47.32,0,0,0,0,0,0,0,0,1.45,0,0,0,0,5.42,0,13.53,0,6.7,0,0,0,2.33,0,1.87,0,0,0,0,0,0
0,171.48,0,0,0,102.27,0,63.75,1.65,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
0,0.28,0,4.33,0,0,0,0.73,0.22,0.02,0,1.18,84.75,0,0.3,0,0,0,24.28,0,0.02,0,0,0.02,0.47,2.43,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0
0,2.92,0,0,0,84.97,0,84.25,150.02,0,0,0,0,0,0,0,0,0,2.87,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0
0.1,6.52,0.37,2.85,0,0,155.48,16.9,5.8,0,0,59.77,0,0,0,0,0,0,183.15,0,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,270.2,0,0,0.37,46.3,0.05,73.93,11.82,0,7.8,17.62,0,0,0,0.43,0.02,0,34.52,0,0,0,0.03,50.04,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0
0.75,0,14.58,0,0,0,309.68,2.78,0,0.08,0,0,0,0,1.05,0,0,0.42,0,0,5.68,0,0,0,0,1.1,0.1,0,0,14.7,0,0,0,0,0.02,0,0,0,0,0,0,0
0,157.4,0,0,0,113.48,0,72.2,3.85,0,0,7.45,0,0,0,13.27,0,0,10.83,0,0,0,0,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,5.38,0,0,0
3.18,0,0,0,0,76.05,0.2,61.92,73.72,0,0,12.92,23.22,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0.05,2.62,0,0,0,0,0,0.07,1.8,0.85,0,0,0,0
0.02,0,0,0,0,0,0,1.42,0,0.05,224.15,0,0,0,0.02,0,0,0,0.07,0,0,0,0.08,0,0,2.22,0.02,0.98,0,1.43,0.03,0.4,0,0,0,0,0,0,0.87,0.17,0,0
0,5.53,1.22,0.82,27.13,108.68,0,57.48,155.77,0,0,135.57,0,0,0,0,0,0,9.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,0.65,0,0,0,0,0
0,22.5,0,26.8,0,11.62,202.26999999999998,10.5,39.57,1.78,0,73.48,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.98,47.02,0.55,0.32,0,54.62,0,56.83,52.68,0,14.97,46.02,0,0,0,0,0,0,12.75,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,33.25,86.13,0,0,8.82,4.97,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
13.67,1.12,0,0.47,0,0,0,0,0.93,0.07,0,0,0,0,0,0,0,0,285.42,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.28,0,0.42,0,0,0,0,0,0
0.18,0,0.97,24.42,0,0,247.63,4.32,73.25,0,0,0,0,0,0,0,0,0,3.43,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1.87,0,0,0,0,0,0,0,0
0,100.02,0,0,53.25,24.03,46.22,48.4,41.18,0,49.63,41.73,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0
0,3.87,0.02,0.28,0.35,0,56.13,0.63,112.9,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0
0,0,4.12,62.05,53.32,0.1,98.21,0.32,5.68,0,0,0,8.05,0,0,0.12,0,0,0,0,0,0,0.17,24,0,0,0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0.32,0,0,0.15,0,3.92,0,0,77.45,0,0.03,0,0,0,2.4,0,0,0,0.02,0,0,0.53,0,0,0,0,0,0,10.58,0,0,0.32,0,0,0,0,0,0
0,0,0.38,0,0,105.07,10.12,76.47,83.95,0,0,4.72,7.12,0,0,152.68,0.02,0,8.68,0,0,0,0,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.6,4.55,247,0,83.4,31.9,1.98,4.8,0,0,0,0,0.07,0,0.35,0,0.28,0,0,0,0,0.87,0,1.52,0,0,0,0.82,0,0,0,0,0,0,0.02,0,0,0,0,0
3.48,0,0,0,0,103.65,0,93.25,0,0,0,0,0,0,0,0,0.02,0,0,0,0.5,0,0.18,0,0,0,0,0,0,107.82,0,0.07,0,0,0,0.02,2,0,0,0,0,0
2.08,114.75,0,0,12.67,106.47,10.27,55.72,52.13,0,37.02,46.23,3.78,0,0,0,0,0,38.73,0,0,0,0,57.07,4.33,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0
0,0,0,0,0,0,0,8.73,0.62,0.05,0,87.9,87.93,0.13,0,0,0,0,41.9,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0.55,0,0.85,0.55,0,0,0,0,0
13.63,248.63,0.02,0,0,67.93,37.33,48.97,27.47,0,0,2.18,0,0,0,11.02,0.03,0,10.28,0,0,0,0.06,257.55,2.22,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0
0.72,71.32,0,1.27,14.88,88.88,25.62,45.9,31.77,0,1.18,0,0.55,0,0,0,0.03,0,13.88,0,0,0,0,66.7,0,0,0,0,0,1.55,0,0,0,0,0,0,1.43,0,0,0,0,0
0,0,0.83,0.68,0,0,0,0.17,31.45,0,0,0.37,4.85,0,0.25,0,0,0,0,0,0,0,0.3,0,0,0,0.1,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0
6,64.5,0,0,2.28,54.22,126.72,35.57,58.6,0,0,62.5,0.82,0,0,0,0,0,19.95,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0
15.82,0,0.03,0,32.63,56.8,51.93,34.4,84.37,0,13.9,22.2,19.48,0,0,15.43,0,0,50.78,0,0,0,0.02,61.95,0.57,0,0,0,0,0.33,0,0,0,0,0,0,1.95,0,0,0,0,0
0,0,0.22,0.37,0,0.58,0,0.13,205.68,0,0,265.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,2.87,0,0,0,0,0,0
0,2.2,0,0,0,102.38,0,0,0,0,0,0.12,0,0,0,0,0.52,0,0,0,0,0,10.42,0.07,0,0,0,0,2.62,35.08,0,5.92,0,0,0,8.7,0,0,0,0,0,0
1.67,24.7,0.47,14.6,0,0.43,122.23,12.7,110.38,4.25,0,0,0,0,0,0,0,0.05,6.87,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.62,0,0,0,0,0,0
0,0,0.87,3.97,147.87,0,0,1.37,4.18,0,0,0,0,2.25,0,0,0,0,0,0,1.08,0,0,6.97,0,1.72,0,0,0,0.55,0,0,0,1.88,0,2.23,5.3,0,0,0,0,0
0.3,3.73,2.38,6.37,0.13,0,105.15,0.05,3.5,3.42,0,0,14.52,0,0.2,0,0,0,125.93,0,0,0,0,0,0,0.13,0,0,0,0,0,0,2.95,1.77,0,0,0,0,0,0,0,0
12.57,462.43,0,0,0.42,53.27,3.78,145.93,24.88,0,0,0.2,0,0,0,10.55,0,0,80.47,0,0,0,0.02,0,16.47,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0
0,0,0.3,0.17,0,2.33,0,0,0,0.1,0,0,0,0,0.02,0,0,0,31.47,0,0.02,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.43,0,0.02,0.1,18.1,12.13,57.88,19.37,74.58,1.65,20.8,32.35,8.72,0,0,9.88,0,0,17.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.75,0,0,0,0,0,0
0,0,0.3,0.03,0,0.18,0,0,115.58,0,0,0,0,0,0.15,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.57,6.6,0.15,1.3,0,0,0,2.32,38.72,0.58,0,0,12.65,0,0.02,0,0,0.04,0,0,0.4,0,0,0,0,0.42,0,0,0,0,0,0,0,2.57,0,0,0,0,0,0,0,0
0,0.38,0.97,3.15,0,0,0,15.75,85.25,0.07,0,230.07,0,0,0,0,0,0,7.97,0,0,0.82,0,2.08,0,0,0,0,0,0,0,0,0,0.28,0,0,0.57,0,0,0,0,0
0.95,0.42,0,4.17,0,0,0,0,36.47,0,0,0,0,0.42,0,3.1,0,0,0,0,0,0,0,54.300000000000004,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0
1.02,0,1,0,0,31.58,120.83,48.88,0,4.07,0,82.03,0,0.05,0,0,0.25,0,0,0,0.42,0,0,0,0,6.95,0,0,0,9.97,0,0,0,0.1,0,0.87,0,0,0,0,0,0
0,0,0.12,0,0,2.63,0,0,0,0.15,0,0.12,0,0,0,168.05,0,0,0,0,0,0,0,6.65,0,2.12,0,0,0,0,0.05,0,0,0,0.02,0,0.02,0,0,0,0,0
0,0,0,0,0,0,263.75,0.27,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,3.95,0,0,0,1.42,0,0,0,0,0.28,0,0,0,0,0.47,0,0
0,235.95,0,3.52,0,141.8,3.8,94.75,10.08,0,0,21.23,0,0,0,0,0,0,48.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0
0,115.75,0,0,0,135.52,24.85,59.92,20.35,0,0,2.77,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77.75,0,0,43.27,54.48,0.2,36,91.32,0,37.3,49.43,0.88,0,0,0,0,0,120.78,0,0,0,0,40.57,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.22,0,0.07,0,0,0,0,0,0,218.53,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0.55,1.83,0,0,0,0.03,0,0
0,37.82,0,0,0,101.08,0,59.85,0.03,0,0,0,224.35,0,0,0,0.02,0,8.28,0,0.3,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0
0.43,46.98,0.55,1.2,29.3,30.63,0,18.82,86.5,0,0,40.37,7.63,0,0,5.03,0,0,37.63,0,0,0,0,16.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0,0.63,36.17,52.07,0,34.33,0.98,0,0,2.65,0,0,0,2.2,0.48,0,0,0,0,0,0,277.8,0.02,0,0,0,0,0.13,0,0,0,0,0,0,0.03,0,0,0,0,0
4.58,0,1.98,0.08,3.25,60.13,2.28,25.83,0,0,0,0.03,0,0,0,0,0.25,0,0,0,0,0,0,215.25,0,0,0,0,0,4.22,0,0,2.08,0,0,0,0.13,0,0,0,0,0
0,0,1.1,114.85,0,14.65,0,0.05,0,0.67,0,0,0,0,0,0,0,0,1.5,0,0.08,0,0,0,0,63.03,0,0,1.23,1.83,0,0,2.63,0,0.02,0,0,0,0,0,0,0
0,2,0,0,0,26.85,152.05,27.85,88.07,0,0,0,6.52,0,0,1.08,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0
12.47,36.7,0.12,7.9,14.45,3.82,0,6.22,50.83,0,26.53,6.13,0.07,0,0,0.97,0.05,0,5.8,0,0,0,0,52.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.18,0,10.22,0,0,0,0,0.48,0,0,0,71.25,0,0.13,0,0,0,12.72,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.53,0,0,5.08,28.32,82.42,27.17,125.82,1.33,0.58,0,154.82,0,0,0,0,0,0,2.35,0,0,0,0,0.2,0,0,0,0,0,10.18,0,0,0,0,0,0,3.45,0,0,0,0,0
9.5,65.65,0.27,0,0,99.05,0,102.18,23.52,0,0,4.75,2.9,0,0,9.12,0,0,11.85,0,0,0,0.12,0,3.33,0,0,0,0,2.97,0,0,0,0,0,0,0.55,0,0,0,0,0
0.58,0,0.02,0.22,0,0.07,0,0,28.18,0,0.15,0.13,0,0.12,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0
0,1.57,2.35,63.12,0,0,185.78,17.8,1.6,0,0,0,25.97,0,0,0,0,0,0,0,0,0,0,141.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57,235.1,0,1.08,19.58,56.63,2.43,32.28,30.48,0,11.68,32.12,0.52,0,0,0.15,0,0,0,0,0,0,0.02,10.42,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
4.22,111.65,0.02,0,0,81.38,29.18,59.3,23.6,0,44.73,26.4,0.3,0,0,0,0,0,58.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0
0,76.35,0.73,1.9,81.17,0,0,0,0.62,1.97,0,0,0,0,0.18,0,0,0,0.8,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0
5.22,79.78,1.3,0.78,30.28,64.45,39.9,37.53,11.32,0,22.72,31.57,2.03,0,0,10.77,0.05,0,0,0,0,0,0,29.22,2.02,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0
0,0,0,0.87,0,0,0,0,0.27,0.38,0,0,0,0,0.27,0,0,0,101.03,0,0,0,0,0,0,0.43,0,0,0,0,0.02,0,0,0.25,0,0,0.03,0,0,0,0,0
0,0,0.1,61.23,0,0.38,296.53,0,16.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.38,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.97,82.4,0,0.52,7.48,105.88,0,47.75,26.95,0,3.32,84.38,0.35,0,0,0,0,0,52.28,0,0,0,0,2.7,0,0,0,0,0,0.07,0,0,0,0,0,0,0.88,0,0,0,0,0
0.03,0,0,0,0,0.18,0,0.48,0,0,0,0,0,0.22,0,36.5,0,0,0,0,0.35,0,0,203.68,0,0.58,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0
13.88,100.75,0,0,7.28,65.25,70.13,33.87,19.12,0,7.78,42.48,0.77,0,0.05,0,0,0,3.78,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0
0,40.85,0.42,0.4,1.3,1.17,47.29,0.92,40.08,1.63,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,104.17,0,8.68,0,0,0,0.45,0,0,0,105.35,0,0,0,0,0,0,0,297.77,0,0,0,0,0,7.07,0,0,0,0,0,0,0.73,0,0,0,0,0
13.78,29.13,0.65,4.12,0,71.73,5.3100000000000005,21.72,84.27,0.32,68.77,0,2.97,0,0,0,0,0,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
0,5.8,0,0,143.27,0,0,0,0.05,0.67,0,2.6,13.98,0,0.33,0,0,0,0,0,0,0,0,42.25,0,0,0,0,0,0,0,0,0,0.62,0,0.87,0,0,0,0,0,0
0.8,6.12,1.82,0.23,0.47,0,66.47,7.63,4,2.22,0,1.37,47.8,0,0,0,0,0,18.78,0,0,0,0,0.05,0,0.53,0,0,0,0,0,0,0,1.68,0,0,0.28,4.98,0,0,0,0
1.5,31.48,1.02,6.37,49.28,0.03,47.47,5.73,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,3,0,0,0,0,0,0
10.93,76.5,0.23,0,2.02,102.7,3.07,14.17,54.7,0,27.52,1.97,0,0,0,9.2,0,0,30.8,0,0.05,0,0,0,7.78,0,0,0,0,0,0,0,0,0.5,0,0,0.13,0,0,0,0,0
0,0,1.97,12.53,0,0.15,0,7.48,0.42,1.52,0,122.78,0,0,0,0,0,0,1.22,0,0.52,0,0.27,0,0,28.9,0,6.17,0.93,0.63,0,0,0,0,0,0,0,0,4.97,0,0,0
4.12,0,1.55,35.7,0,0,163.06,7.25,0,8.4,0,28.6,0.2,0.02,0.03,0,0,0,0,0,0.05,0,1.33,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.97,10.77,0,0.1,0,6.58,0.97,0.57,0,95.37,0,0,0,0,0,0,47.77,0,0,0,0,0,0,2.48,0,0,0.45,0,0,0,0.52,5.55,0,0.13,0.25,0,0,0,0,0
1.05,0,0,0,0,89.45,0,61.1,119.88,0,0,0.03,0,0,0,0,0.47,0,0.52,0,1.95,0,2.47,0,0,0,0,0,0,2.78,0,0,14.18,0,0,0,0.02,0,4.65,0,0,0
6.38,3.95,0.38,62.02,0,0.02,25.45,4.6,26.55,2.02,0,104.5,0,0,0,0.05,0,0,0.38,0,0,0,0.62,74.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
