Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
0,0,0,0,125.527,0,0.482,0,0.808,0,0,0,0,0,0,0,0,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.05,0,0,0.117,0.2,156.1,13.583,33.133,9.3,0,0,0,0,0,0,30.883,0,0,51.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.667,3.933,12.467,0,36.083,0,65.683,0,62.417,2.467,0,0,10.683,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.008,0,0,0,0,0,0
0,0,0,0,0,0,26.633,0.4,82.733,0,0,73.75,0,0,0,6.5,0,0,0,0.317,0,0,0,0,0,0,0,0,0,0,1.383,0,0,0,0,0,0,0,0,0,0.967,0
0,0,0,0,0,0,0,0,51.05,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,0,0,0,0,0.233,0
14.817,66.1,1.083,0,0.1,165.667,1.467,15.3,40.467,0,4.25,11.733,1.167,0,0,61.267,0,0,23.983,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.15,50.767,0,0,0,0.533,0,1.117,0,383.783,0,0,0,0,0.3,0,0,0,0,0,0.05,0,0,0,0,3.25,0,34.95,0,0,0,0.667,0,2.083,0,0,0,0,0,0
0,0,0,134.3,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,0,0,0,0,0,0,0,0,0,0,0,0
2.733,31.683,1.467,3.933,0,0.75,0,2.917,11.35,0,0,20.567,6.333,0,0,0,0,0.3,13.733,0,0,0,0,28.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.867,0.933,0,0,0,268.09999999999997,1.817,3.067,0.717,0,0,0,0,0,0.717,0,0,44.167,0,0,0,0,25.533,0,0,0,0,0,0,0,0.067,0,0,0,0,0,0,0,0,0,0
0,0,0,0,139.4,0,0,0.033,0.483,0,0,0,0,0,0.083,0,0.017,0,0,0,0.317,0,0,0,12.933,0,0.1,0,0,0,1.133,0,0,0,0,0,0,0,0,0,0,0.8
0.022,0,0,74.742,0.063,0,0,0,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.417,0,0,1.167,49.317,17.517,1.883,0.083,0,1.917,0,0.383,0.05,21.467,0,2.733,0,0,0,0,0,120.933,0,0,0,0,0,0.183,1.117,0,0,0.617,0,0,0,0,0,0,0,1.95
6.962,1.922,3.357,61.068,0.36,165.022,0,1.835,24.277,0,1.922,31.462,5.247,0,0,0,0.135,0.047,3.048,0,0,0,0,0,0,0,0,0,0,0,1.068,0,0,1.598,0,0,0,0,0,0,0,0.277
0,0,0,0,0,0,0.1,0.483,0,0.183,0,0,0,0,0,0,0,0,74.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,0,0,0,0,0,0
0,5.117,0,3.972,0,0,0,0,3.565,0,0,0,0.882,0,0,0,0.075,0,74.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47.083,0,13.433,0,0.467,0,0.65,2.367,0,0,0.333,0,0,0,0,0,0,0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.317,130.733,0,2.517,0,193.317,4.683,24.05,1.383,0,0,26.067,2.517,0,0,16.667,0,0,4.133,0,0,0,0,16.1,0,0,0,0,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.7,11.95,0,264.867,0,88.067,0,0,0,0,0,0,0,0,0,0,0,0,0.933,0,0,0,0,0,0,0,0.35,18.467,0,0,0,0,0.1,0,1.1,0,0,0,0,0
0.317,21.967,0.2,0,24.85,113.1,6.267,45.383,62.2,0,10.6,14.333,0.317,0,0,0,0,0,18.883,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40.933,0,0,0,259.5,0,81.75,0,0,0,0,0,0,0,0.117,0,0,70.867,0,0,0,0,0,0,0,0,0,0,0.717,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.183,120.55,0,0,7.283,0.012,0.133,0,0,90.283,0,0,0,0,0,10.833,0,0,0,0.183,0,0,0,0,0,0,0,0,0,0,1.317,0,0,0,0,0,0,0.6,0
0,47.533,0,8.033,0.467,0,56.983000000000004,0,58.783,0,0,0,0,0,0,0,0,0,4.533,0,0,0,0,0,1.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.5,0,0,2.5,18.35,0,0,3.933,89.75,0,0,14.117,20.883,0,0,14.183,0,0,5.433,0,0,0,0,156.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.76,0,0,0,0.263,176.933,0,31.882,34.81,0,3.133,10.173,14.682,0,0,77.628,0,0,8.18,0,0,0,0,59.178,0,0,0,0,0,0,0,0,0,8.132,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,47.783,0,0,0,0,0,0,0,0,0.033,0.183,0,0,0,0,0,0,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0,0,0
0,195.05,0,0,0,142.783,0,55.717,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.8,0,0,0,0,1.767,1.017,0,0,0,126.667,0,0,0,0,0.117,19.167,0,0,0,0,0,3.167,0,0,0,0,0,0,0,0,1.917,0,0,0,0,0,0,0,0
0.083,6.417,0,54.45,0,303.083,0,31.167,77.967,0,0,0,0,0,0,0,0,0,0.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0
0,2.367,0,0,0,0,73.6,5.967,0.5,0,0,18.767,0,0,0,0,0.067,0,99.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.118,170.733,0,0,0,57.065,0,34.582,20.647,0,5.942,21.945,0,0,0,20.227,0,0,41.377,0,0,0,0,46.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39.767,0,0,0,108.05,0,13.8,1.467,0,0,12.4,0,0,0,4.967,0,0,6.433,0,0,0,0,0,0.883,0,0,0,0,0,0,0,0,0,0,0,0.035,0,1.8,0,0,0
7.183,0,0,3.75,0,206.667,0,76.167,40.35,0.1,0,14.817,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.1,0,0,0,0,0,0,0.617,0,0,0,0,0
14.05,0,3.767,12.6,2.183,119.483,0,9.183,87.7,0,0,27.05,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0.317,0,0,0,0,0,0,0,0,0,3.8,0,0,0
0,0,0,0,0,5.167,38.517,0,0.067,0,0,0.483,0,0.783,0,11.133,0.367,0,0,0.233,0,0,0,151.75,0,0,0.033,0,0.15,0.15,0.05,0,0,0,0.133,0,0,0,0.533,0,0.133,0
1.55,22.983,0.217,23.867,0,0,6.4,0.1,18.45,0,20.717,24.8,0,0,0,0,0.033,0,0,0,0,0,0,2.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.333,1.267,4.5,0,100.983,0.1,24.783,44.9,0.333,0,6.167,4.833,0,0,0,0,0,15.167,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0
0,0,0.087,50.51,163.805,0.31,0,0.895,2.915,0,0,0,0,0,0,0,0,0,2.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.227,0,0,0,0,0.247
0,0,0.017,0,0,0,58.25,0.233,105.267,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.133,0
0,62.067,0,0,0.75,245.483,2.467,8.117,20.983,0,23.517,22.2,0,0,0,11.833,0,0,7.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.417,0,0,0,0,0,0
0,25.35,0.467,0,0,0,42.867,1.9,76.2,0,0,0,2.083,0,0,0,0.1,0,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,246.767,0.117,27.967,21.4,0,0,0,0.817,0,0,19.2,0,0,28.483,0,0,0,0.167,138.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.183,0,169.133,0,37.133,26.5,1.467,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.65,0,0.1,0,0,0,0,0.283,0
0,0,0,0.317,0,200.333,0,65.1,0,0,0,0,0,0,0,0,0,0,0.133,0,0,72.35,0,0,0,0,0,0.117,0,26.717,0,0,0,0,0,1.367,3.4,0.183,0,0,0,0
2.393,30.953,0,0,4.147,193.283,0,35.028,24.522,0,3.26,0.547,2,0,0,0,0,0,38.898,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.862,0,0,0,0,0,0
0,0,0,0,0,0,0,1.317,1.383,0,0,98.35,98.133,0,0,0,0,0,1.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,0,0,0,0,0,0,0.867,0.017
27.833,64.233,0,10.75,7.783,48.667,11.217,10.867,38.217,0,44.25,35.4,7.45,0,0,1.417,0.25,0,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167,0,0,0.067,0,0,0,0.167,0
0,3.717,0,2,30.883,236.333,11.9,0.25,23.6,0.367,0,0,18.8,0,0,0.917,0,0,25.45,0,0,0,0,0,0,0,0,0,0,0.717,0,0,0,0.767,0,0,1.55,0,0,0,0,0
0,0,1.167,0,0,0,0,0,45.85,0,0,0,0.417,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.183
5.033,42.083,0.133,0.917,0.633,196.05,27.433,12.333,24.117,0,0.1,6.117,7.667,0,0,0,0,0,18.05,0,0,0,0,14.533,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0.35
2.783,9.9,0.4,0,0.333,96.833,9.967,17.683,52.767,0,11.317,3.733,3.35,0,0,5.833,0.433,0,39.7,0,0,0,0,31.333,0,0,0,0,0,0,0,0,0,0,0,0.433,0,0,0,0,0,0.817
0,0,0,0,0,0,0,0.15,142.083,0,0,114.117,0,0,0,0,0.033,0,0.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0
0,0,0,0,0,213.317,0,0,0,0,0,0.15,0,0,1.317,0,0.2,0,0,0,0,0,1.75,0,0,0,0.2,0,0,5.633,0.217,0,0,0,0,17.25,0,0,0,0,0.217,0
18.167,24.017,0,0,0,0,16.817,0,6.5,0,0,0,1.367,0,0,0,0,0,5.633,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0,0,0,1.1,0
0,0,0,0,204.583,0,0,0,1.467,0,0,0,0,0,0,0,0,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0.067,0
0,0,1.142,88.753,0,0,0,0.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.775,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.533,0,0,63.25,0,0.867,1.417,0,0,0,0,2.65,0,0.217,1.75,23.767,0,1.45,0,0,0,0.367,0,1.233,0,0,0,2.283,0,0,0,0,0,0,0,0,0,0,0.283
28.533,62.467,0,0,0.3,151.417,0,46.567,5.183,0,0,35.05,0.7,0,0,1.2,0,0,92.183,0,0,0,0,31.933,1.433,0,0,0,0,0.983,0,0.1,0,0,0,0,0.117,0,0,0,0,0
0,0,1,1.167,0,0,0,0,0.333,1.733,0,0,0,0.217,0,0,0,0.05,60.017,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,2.783,0,0.033,0.5,1.1
16.613,0.46,2.187,1.002,9.158,111.267,8.553,17.4,39.537,0,45.623,23.477,3.753,0,0,77.98,0,0,15.308,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.168,0,0,0,0,0,66.755,0,0,0,0,0,0,0,0,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0.25,0.612
0,0,0.15,0,0,0,0,0,0.283,0.9,0,0.183,0,0.067,0,0,0,0.15,42.583,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.317,0,0.617,0,0,0,0,0,0.333,0
4.117,10.117,0,0,0,0,0,0,21.533,0,0,0,6.983,0,0,0,0,0,1.083,0,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
0,2.067,2.167,0,0,0,0,1.033,80.217,0,0,56.4,0,0,0,0,0,0,7.617,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0
0.363,0,0.795,0,0,0,0,0,36.038,0,0,0,0,0,0,0.66,0,0,0.198,0,0,0,0,23.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417
0.205,0,0,0,0,0,29.387,0,0.025,0.888,0,99.065,0,0,0,0,1.245,0.048,0,0,3.965,0,0,0,0,0,0.157,0,0,0,0.46,0.067,0,0.137,0.033,0,0,0,0,0,1.285,1.538
0,80.3,0,0.983,0,193.833,4.467,6.867,0,0,0,9.333,0,0,0,0,0,0,34.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0,0
0,108.45,0,0,0,252.55,16.183,40.617,17.133,0,0,5.667,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,0,3.683,0,0,0,0,0,0,0,0,0,0,0.017,0
0,66.6,0,0.067,3.133,256.7,0,42.167,10.65,0,4.6,1.383,0,0,0,0,0,0,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,0,0.433,0
0,0,0.917,0,0,284.55,0,71.1,4.383,0,0,0,95.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.683,0,0,0,0,0,0,2.317,0,0,0,0,0
2.367,20.933,0.583,7.183,7.967,62.617,0,33.583,23.3,0,1.75,16.567,12.617,0,0,0,0,0,11.517,0,0,0,0,45.333,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0,0.067
13.733,0,0.483,0.1,51.85,211.35,7.417,67.933,0.833,0,0,0,0.583,0,0,0,0.083,0,0,0,0,0,0,19.167,0,0,0,0,0,41.917,0,0,2.233,0,0,0,0,0,0,0,0,0
0,0,0,72.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0
0,5.233,2.583,0,0,194.333,37.983,19.583,44.85,0,0,0,0.683,0,0,33.183,0.583,0,1.233,0,0,0,0,72.2,0,0,0,0.15,0,1.5,0,0,0,0,0,0,2.15,0,0,0,0,0.45
17.4,22.6,0,17.15,3.8,198.367,0,10.817,11.25,0,0,0.183,0,0,0,4.817,0,0,18.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917,0
0,0,0,47.233,0,0,0,0,2.283,0,0,0,65.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0
29.833,0,0,36.7,67.85,125.767,1.25,10.283,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.067,0,0,0,0,2.35,0,0,0,0,0,0,2.417,0,0,0,1.267,0
7.433,47.283,0.117,0,0,180.75,0,36.183,14.1,0.167,12.817,14.167,5.283,0,0,2.483,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,5.95,0,0,0,0,0,0.567
0.033,0,0,0,0,0,0,0.583,37.117,0,0,0,0,0.617,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.933,0,0,1.017,0,0,0,0,0,0,0,0
0,0,0.033,0,0,0,0,0,66.55,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0.017,0.15,0
0,0,0,55.633,0,0,28.483,0,3.283,0.2,0,0,19.267,0,0,0.817,0,0,0,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0
4.167,155.3,0,2.9,1.517,174.65,0,4.083,0,0,4.217,22.117,3.567,0,0,3.15,0,0,21.15,0,0,0,0,0,0,0,0,0,0,0.883,0,0,0,0,0,0,0,0,0,0,0,0
3.3,62,0,0,0,114.867,3.667,17.75,56.75,0,0,11.5,4.433,0,0,0,0,0.083,9.1,0,0,0,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0
0,315.233,1.113,0,0,0,0,0,1.203,0,0,0,0,0.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0
21.933,157.233,0,0,4.05,118,4.7,0.517,8.35,0,0.633,1.5,3.25,0,0,64.983,0,0,0.05,0,0,0,0,0,5,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0
11.283,4.8,0,0.483,8.433,171.867,0,24.35,5.517,0,0.667,0.917,5.183,0,0,0,0,0,50.533,0,0,0,0,49.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0
9.4,21.767,0,0,0,141.983,2.483,6.65,9.417,0,0,9.8,0.85,0,0,0.933,0,0,0.167,0,0,0,0,84.167,0,0,0,0,0,3.367,0,0,0,0,0,0,0.267,0,24.25,0,0,0
0,46.07,0,0.47,4.55,0,122.395,0,1.853,0.633,0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,123.733,0,0,0,0,0,0,0,0,0,251.617,0,0,0,0,0,0,0,54.1,0,0,0,0,0,2.017,0,0,0,0,0,0,0,0,0,0,0,0
21.1,1.683,0,2.9,0,147.167,4.3,7.9,10.75,0.083,28.4,0.167,4.65,0,0,0,1.45,0,6.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.383,26.083,1.283,1.267,5.35,67.667,2.617,25.483,27.3,0,10.867,35.367,7.95,0,0,0,0,0,3.133,0,0,0,0,13.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
0,0,0,0,27.488,0,0,0.033,0.05,0.515,0,0.267,287.167,0,0,0,0,0.05,0.34,0,0,0,0,0,0,0,0,0,0.1,0,0.033,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.032,0.398,0,90.582,2.335,1.457,0,0,0,66.69,0,1.735,0,0,0,0,0,0.063,0,0,0,0,0,0,0,0,1.83,0.255,0,0,0.832,0,0,0.042,0,0,0,0,0
0,15.003,0,0,25.607,0,15.942,0.033,0,0.243,0,0.04,0,0,0,0,0,0.707,0,0,0,0,0,0,0,0,0.06,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0
24.782,31.018,2.268,7.533,19.622,136.265,13.4,8.563,48.115,2.673,26.065,5.108,3.882,0,0,4.515,0,0,0.093,0,0,0,0.573,0,0.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.65,63.4,0.4,7.017,0,0,6.883,0.667,0,112.333,1.033,0,0,0,0,0,0,0,0,0,0,0,4.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0
0.917,0.883,6.333,34.483,0,0,37.033,4.883,1.533,0.467,0,52.15,10.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.683,0.167,0,0,0,0.433,0,0,0,0,0,0,0,0.3
0,0,0.017,2.25,0,0.167,0,4.85,0.233,0,0,54.65,0,0,0.033,0,0,0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,0,0,1.983,0,0,0.183,0.667
0,32.533,0,0,0,193.367,0,52.217,79.467,0,0,0.05,0,0,0,0,0.013,0,2.717,0.003,0,0,0,0,0,0,0,0,0,0.733,0,0,0,0,0,0,0,0,0,0,0,0.533
4.583,0,0,19.9,0,0,35.616,0,33.633,0,0,51.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483,0,0.633,0
0,28.138,0,1.663,2.892,0.155,0,0,0.483,0.92,0,0,0,0,0,5.393,0.545,0.072,3.678,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,0,0,0,0,0,0,0.088
0,12.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.632,0.623,0.053,0,177.683,32.883,18.138,0.287,0.117,0,0.067,7.307,0,0,29.937,0,0,22.457,0,0,0,0,134.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0
9.433,7.183,0.233,0.383,0.667,212.533,0,29.267,6.983,0,0,9.217,6.733,0,0,99.2,0,0,30.833,0,0,0,0,0,0.917,0,0,0,0,0.467,0,0,0,0,0,0,0,0,0,0,0,0.017
0,0,0,0,0,0,0,0,35.733,0,0,0.183,1.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,0,0,0,0,0,0,0,0
0,82,0.767,0.317,0,94.567,0,15.983,15.367,0.15,0,0,0,0,0,0,0.433,0,1.017,0,0,0,0,0,0.833,0,0,0,0,5.233,0,0,0,0,0,0,0.95,0,0,0,0,0.067
0,2.332,0,0,0,0.753,0,0.115,0.132,0,0,0.358,0,0.125,0.222,72.608,0.403,0.027,0,0,0.015,0,0,82.23,0,0,0.068,0,2.168,0,0.523,0,0,0.082,0,0,0,0,0,0,0,0
2.7,0,0.2,37.533,0,0,120.667,0.083,0.517,0.567,0,0,0,0,0,0,0,0,26.95,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0.567,0,0,0,0,0,0,0,0,0
0,1.22,0.382,0,0,0,0,0.335,0.035,0.845,0,0,57.232,0,0.115,0,0,0,0,0,0.012,0,0,0,3.172,0,0,0,0,1.147,0.097,0,0,0,0,0,0,0,0,0,0,0
10.15,74.75,0.333,0,5.383,176.383,0,36.7,14.783,0,4.283,1.833,0,0,0,6.117,0,0,26.45,0,0,0,0,26.783,0.067,0,0,0,0,0,0,0,0,0.15,0,0,0.75,0,0,0,0,0
7.433,6.333,0.333,3.517,6.633,147.083,19.683,41.2,14.15,0.133,0.417,0,7.533,0,0,0,0,0,65.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.817,0,0,0,0.023,1.097,0.05,0.235,0,0,0,0,0,0,0,0,0,91.252,0,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.677,0,0,0,0,0,0
0,7.217,0.617,22.883,0,134.017,30.65,53.917,0,0,0,0,0.817,0,0,0,0,2.333,5.867,0,0,0,0.583,0,0,0,0,0,0,21.167,0,0,0,0,0.033,0,2,0,0,0,0,0
4.772,165.343,0,0.798,0,96.923,0,7.782,0,0,0,0.447,0,0,0,0,0,0,0.872,0,0,0,0,0,0,0,0,0,0,4.403,0,0,0,0,0,0,0,0,0,0,0,0
7.738,41.782,2.667,0,0,131.422,4.083,30.69,16.048,0,9.388,24.112,0.348,0,0,0.13,0.677,0,42.278,0,0,0,0.003,60.891000000000005,0.032,0,0,0,0,0,0,0,0,0,0,0.902,0,0,0,0,0,0
