Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
0,0,4.8,2.73,0,0,117.17,5.75,69.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,197.72,1.87,0,0,0,0,0,0,0,0.05,0,0,0,0.11,0,0,0.02,0,0,0,0,0,0,0,0,0.2,0.04,0,0,0,0,0,0,0,0,0,0,0
9.35,2.23,8.37,0,16.9,0,229.33,21.9,17.4,2.17,0,0,17.57,0,0,0,0,0,0.42,0,0.1,0,0,0,0,0,0,0,0,0.19,0,0,0,2.23,0,2.98,0,0,0,0,0,0
0,0,6.28,0,0,0,66.4,9.68,46.83,0.13,0,26.82,0,0,0,0,0,0,0,0,0.06,0,0.02,58.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.05,0,0,0,0,0,38.05,0,0,0,0,0,0.01,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0
2.17,69.17,0,0,0,5.33,38.83,25.67,21.33,0,0,13.5,0,0,0,2.17,0.02,0,5,0,0,0,0,53,0.09,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.12,0,0,0
0.48,0,0,0,0,2.32,0,0,0,0,283.62,0,0,0,0,0,0,0.05,0,0,0.17,0,0.04,0,0,0.03,0,0,0.12,3.8,0,0.04,0,0.05,0,3.08,0,0,1.3,0,0,0
0,0,0,0,0,0,0,0,0,0,41.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.67,0,0,0,45.48,0.2,0,0,160.6,0,0,0,0,0,0,33.7,0,0,0,0.25,0,0,0,0,14.98,0,6.15,0,0,0,0,0,0,0.53,0,0,0,0,0
0,0,5.28,80.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.07,0,0,21.78,0,0,0.24,0,0,0,0,0,0.14,0,0,0,0,0.01,0,0
0,102.63,0.53,2.57,0,0.19,0,7.13,1.1,0,0,38.92,1.57,0,0,0,0,0,43.48,0,0,0,0,24.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0
0,0.83,0,1.28,0,0,62.94,16.67,2.48,0.26,0,1.52,1.08,0,0,0,0,0,70,0,0.14,0,0.02,24.7,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0
0,0,0.03,0,170.12,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,5.58,0.45,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.55,9.35,0.14,19,12.15,0,84.08,9.2,18.93,0,69.87,39.55,0,0,0,0,0,0,17.53,0,0,0,0,10.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.09,47.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0.02,0,0,0,0,18.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.27,0,30.82,0.03,86.81,12.83,0.08,1.3,0,0,0,0,0,0,0,0.01,0,0,0,0,0.06,110.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.32,12.27,0.22,9.77,9.67,53.05,15.57,31.82,26.48,0,1.88,13.37,20.1,0,0,0,0,0,11.65,0,0,0,0,19.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.15,0,1.65,0,0,0,0.72,0,0.85,0,0,0,0,0,0,0,0,33.38,0,0,0,0,0.06,0,0.82,0,0,0,0,0,0,3.95,0.47,0,0,0,0,0,0,0,0
0,36.38,5.42,51.72,2.97,0,131.48,14.93,20.07,0,32.68,28.43,0,0,0,0,0.02,0,2.48,0,0,0,0,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0
0,1.03,0,2.83,0,0.12,0,0.22,0.35,0,0,0,0.57,0,0,0,0,0,62.77,0,0,0,0.01,0,0.12,0,0,0,0,0,0,0,0,0.31,0,0.43,0,0,0,0,0,0
0,0,0,0.02,210.95,0,0,0.02,0,0.1,0,0.07,0,0.1,0.04,0,0,0,0,0,0,0,0.26,0,0,0.01,0,0,0,0.08,0,0,0,0,0,1.45,0.47,0,0,0,0,0
0,36.78,0,24.7,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,16.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.78,180.38,0,0,33.53,7.17,69.58,17.72,2.53,0,0,42.23,0,0,0,0,0,0,24.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.01,0,0,0,0,0
0,0,0.08,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0.37,0,0,0,29.07,1.12,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.32,0,3.63,18.88,0,0,124.43,0.1,0,2.53,0,0.42,1.43,0.58,0,0,0.27,0.8,0,0.67,1.87,0,0,26.4,0.43,0.37,0,0,0,3.88,0,0,7.65,0.02,0,0,0,0,0,0,0,0
0,0,1.5,14.17,0,108.17,0,10.88,0,4.12,0,0,0,0,0,0,0.53,0.15,0,0,0.21,0,0.92,0,0,0,0,0,0,54.32,0,0,0,0,0.73,0,0.37,0.7,0,0,0,0
0,3.83,0,0,19.2,13.53,104.08,35.27,53.07,0,2.65,12.1,3.73,0,0,0,0,0,41.4,0,0,0,0.7,18.12,13.48,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
0,35.47,0.05,0,0,90.47,0,70.6,0,0,0,0,0,0,0,0,0,0,59.02,0,0,0,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.48,101.12,0,0,0.75,0,0,0,0,18.67,0,0,0,0,0,2.73,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46.18,2.25,30.78,11.93,0,133.47,21.5,67.18,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.87,0,0,2.57,1.45,0.08,0,8.73,57.72,0,0,0,5.52,0,0,0.67,0,0,3.65,0,0,0,0,145.62,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0,0,0,0,0,0
5.47,57.07,0.85,0,0,69.77,25.83,71.5,30.35,0,9.35,8.28,3.17,0,0,0,0,0,33.88,0,0,0,0,0,10.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
0,0,0,0,284.85,0,1.3,0.09,0,0,0,28.85,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.2,0,0,0,1.62,0,0,0,0.06,0,0,0,0,0,0,0,0
0,104.48,0,0,0,85.22,0,54.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.03,1.63,0,0,0,0.87,0,0.06,0,0,0,0,0,0,0,0,23.23,0,0,0,0,0.24,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0.97,0.73,0,0,106.12,0.04,87.05,87.87,0,0,0,0,0,0,0,0,0,4.15,0,0,0,0.42,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.83,0,0,0,0,0
0,6.12,0.78,0,0,0,285.22,13.75,6.67,0.07,0,18.67,0,0,0,0,0,0.12,78.87,0,0,0,1.6,0,0.14,0,0,0,0,0,0,0,0.15,0,0,0,1.93,0,0,0,0,0
0.4,126.67,0,0,0,37,58.88,47.72,3.35,0,35.23,7.38,5.25,0,0,1.47,0,0,43.02,0,0,0,0,20.87,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
0,109.67,0,0,0,60.48,0,39.08,2.25,0,0,11.72,0,0,0,0,0,0,0.95,0,0,0,0.24,82.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0
0,0,0,3.9,0,56.87,0,56.25,67.8,0,0,31.28,75.88,0,0,0,0,0,5.12,0,0,0,0.57,0,0.42,0,0,0,1.2,12.48,0,0,0,0,0,0,0.65,0,0,0,0,0
0.28,0,0,0,0,0,0.03,0.28,0,0,271.47,0.05,0,1.32,0.4,0,0,0.08,0,0,0,0,0.08,0,0,0,0.93,0,0.23,0.23,0,0.22,0,0,0,0,0,0,0.09,0.02,0,0
0,0,0,0,0.34,15.07,0,42,112.28,0,0,95,0,0,0,0,0,0,0.77,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,10.48,0,0,0
0,61.53,0.57,33.92,0,0,71.52,1.38,8.7,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0
0.04,48.57,0.2,0.43,0,39.32,8.4,51.3,20.73,0,23.28,48.62,0,0,0,0,0,0,12.8,0,0.15,0,0,225.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0
0,0,0,17.92,123.62,0,0,0,0.47,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.12,4.73,0,2.17,0,0,0,0.23,1.25,0,0,0,0,0,0,0,0,0.02,81.33,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.17,0,0.04,0,0,0,0,0,0
0,0,0.88,5.2,0,0,158.72,12.5,70.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,73.3,0.06,0,18.23,30.47,40.25,48.13,5,0,50.1,13.5,0,0,0,0,0.14,0,3.17,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.45,0.42,0.03,0,0,68.55,0,94.03,0,0,0,0,0,0.5,0,0,0,0,0,0.2,0,0.02,0,0,0,0,0,0,0,0.16,0,0,1.83,0,0,0,0,0,0,0,0
0,0,9.25,40.73,54.23,0,98.24,2.43,4.1,0,0,0,2.37,0,0,1.22,0,0,0,0,0,0,0,118.83,0,0,0,0,0,0,0,0,0.34,0,0,0,0,1.48,0,0,0,0
0,0,0,0,0,0,0,0,0.87,0.85,0,0,55.67,0,0.18,0,0,0.13,48.75,0,0.65,0,0,0,0,0.03,0,0,0,0,0,0,5.17,0.02,0,0.78,0,0,0,0,0,0
0.04,4.35,0.38,0.1,0,70.32,19.98,78.62,76.9,0,0,0,6.47,0,0,0,0,0,21.35,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0
0,0,14.45,17.5,136.85,0,105.93,29.42,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,166.15,0,13.57,0,0,0,0,4.53,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.6,185.32,0,0,0,0,0,0.12,0.35,0,0,0,0,0
0,120.87,0,0,40.47,58.2,0,39.55,9.55,0,23.68,2.08,15.35,0,0,0,0,0,37.15,0,0,0,0,49.85,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
0,0,0,0.25,0,0,0,4.17,4.97,0,0,26.65,118.83,0,1.07,0,0,0,49.15,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0
15.68,94.67,0.26,0,0,20.37,104.75,24.83,12.87,0,2.42,13.53,0,0,0,0.43,0,0,9.9,0,0,0,0,78.43,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0
0,40.92,0,0.48,64.08,72.9,48.42,40.72,14.45,0,0.77,0,1.28,0,0,0,0.06,0,12.8,0,0,0,0.16,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0
0,0,0,1.23,0,0.04,0,0.04,40.9,0,0,0,2.82,0.43,0,0,0,0.06,0,0,0,0,0,0.14,0,0.4,0.03,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0
0,57.57,0,0,40.17,20.6,182.33,27.95,20.9,0,0,18.03,0.22,0,0,0,0,0,36.4,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0
1.57,38.03,0,0,6.38,10.32,69.18,36.47,17.78,0,21.43,6.97,15.62,0,0,0.78,0.04,0,26.7,0,0,0,0,101.32,0.16,0,0,0,0,3.12,0,0,0,0,0,0,0.58,0,0,0,0,0
0,0,0.13,3.98,0,0.45,0,3.63,131.93,0,0,181.47,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0,0,0,0,202.4,0,0,0,0,0,0.03,0,0,0,0,0.58,0.13,0,0,11.02,0,2.78,0,0,0,0,0,0,1.9,0.02,1.32,0,0,0.03,1.18,0,0,0,0,0,0
0.35,17.35,0.11,0,0,0,156.37,24.68,34.85,1.57,0,0,0,0,0,0,0,0,11.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0
0,0,7.28,104.1,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,26.75,0,0,0,0.37,0,0,0,0,0.21,0,0,0,0,0,0,0
0,4.05,2.85,3,0,0,100.3,8.55,0.03,0.47,0,0,0,0,0,0,0,0,22.6,0,0,0,0.06,0,0,0.37,0,0,0,0,0.01,0,0.67,5.2,0,0,0,0,0,0,0,0
17.25,276.68,0,0,7.7,80.42,0,95.67,4.9,0,0.16,0,0,0,0,1.95,0,0,44.17,0,0,1.65,0,0,30.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.4,0.02,0,0,4.62,0,0.95,0,0,0,0,0,0,0,0,40.65,0,0,0,0.21,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
4.33,0,0,0.52,45.43,0.03,45.77,12.98,52.33,0.16,14.75,30.12,0.42,0,0,14.07,0,0,16.65,0,0,0,0.07,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0.08,0,0,0,0,0
0,0,0.37,0.16,0,0,0,0,52,0,0,0.1,0,0,0,0,0,0,0,0,0.04,0,0,0.11,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0
0,5.8,0.43,0.04,0,0,0,0,2.48,1.17,0,0,0,0,0.26,0,0,0,78.82,0,0.11,0,0.47,0,0,0.35,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0
11.7,8.72,0.04,5.37,0,0,0,0,26.87,0.4,0,0,34.37,0,0,0,0,0,3.48,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0
0,4.97,10,0,0,0.04,0,44.6,40.27,0,0,145.98,0,0,0,0,0,0,1.4,0,0.16,0,0.13,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.03,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.47,0,0,0,0.09,0,28.2,0,0,0,0,0.03,0,0,44.25,0,0.75,0,0,0,0,0.05,0,0,0.03,0,0,0.31,0,0,0,0,0
0,0,0.01,0,0,0,183.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,152.83,0.27,0,0,43.02,25.77,55.22,1.45,0,0,1.57,0,0,0,0,0,0,32.03,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
0,143.98,0.15,0,0,36.53,53.48,52.02,18.58,0,0,7.45,0,0,0,0,0.28,0,3.88,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.12,0,0,0,0,0
0,28.88,0,0.18,30.77,23.05,19.57,35.62,6.77,0,23.15,44.22,2.83,0,0,0,0,0,34.02,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0
0,0,0,0,0,0,0,0,0.06,0,0,43.42,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.52,0,0,0.38,0.52,0,0,0,0.08,0,2.23,0,0.03,0,0,0,0
0,4.52,0.13,0,0,83.12,0,48.15,0,0,0,0,159.42,0,0,0,0,0,4.47,0.02,0.06,0,0.03,0,0,0,0,0,0,11.52,0,0,0,0,0,0,0.88,0,0,0,0,0
5.65,62.53,0.11,1.97,68.47,72.27,0,25.48,10.1,0,39.78,38.2,2,0,0,0.73,0,0,11.32,0,0,0,0,105.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.31,0,0,69.62,123.43,0,8.1,0,0,0,3.82,0,0,0,0,0.01,0.08,0,0,0,0,0,162.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.3,0,87.57,42.68,31.28,45.37,0,0,0,0,0,0,0,17.47,1.85,0,0,0,0,0,0,130.98,0.12,0,0,0,0,14.67,0,0,0,0,0,0,0.13,0,0,0,0,0
0,0,0,100.58,0,0,0,0,0.02,1.08,0,0,0,0,0,0,0,0,0.88,0,0.02,0,0,0,0,39.37,0,0,0,1.23,0,0,0,0,0,0.28,0,0,0,0,0,0
0,0,1.45,0,0,6.38,81.78,32.32,66.55,0,0,0,14.98,0,0,2.63,0.02,0,0.31,0,0,0,0,14.120000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0
0.63,118.43,0.24,1.82,3.32,8.02,0,19.4,13.8,0,73.35,8.73,0.33,0,0,3.85,0.12,0,30.42,0,0,0,0.1,23.28,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,25.43,0,1.08,0,0,1.22,0,0,0,41.63,0,0,0,0,0,39.07,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,74.67,89.7,17.48,70.27,0,0,0,125.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,0,0,0,0.28,0,0,0.11,0.27,0,0,0,0
2.38,73.8,0.02,0,0,58.9,0,52.38,32.52,0,0.05,56.62,6,0,0,5.67,0,0,7.12,0,0,0,0,0,0.25,0,0,0,0,0.52,0,0,0,0,0,0,0.65,0,0,0,0,0
0,0,0,0,0,0,0,0,33.48,0,0,0.1,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.42,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62,0,0,0,5.27,0,0,0,0,0,0,0,0,0,0.21,0,0
0,0,3.18,47.75,0,0,125.88,6.53,0,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,31.33,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
0,102.45,0,0,1.17,22.13,5.87,28.23,15.68,0,10.73,11.18,2.2,0,0,10.58,0,0,0,0,0,0,0.04,23.9,0,0,0,0,0,0.88,0,0,0,0,0,0,0.25,0,0,0,0,0
6.53,88.87,0,6.63,0,28.7,30,44.6,9.48,0,0,19.7,3.95,0,0,0,0,0,8.17,0,0,0,0.12,20.58,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0
0,27.87,0,0,72.5,0,0,3.85,0,0.08,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79.02,1.05,0.7,111.33,30.83,97.7,28.85,2.3,0,0,24.32,2.27,0,0,0,0.03,0,0,0,0,0,0.68,55.68,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0
0,2.78,0,0.9,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,80.38,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0
0,0,0,39.97,0,0,0,0,0,0,83.72,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,18.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42.87,0.4,0.75,11.88,74.67,0,44.87,3.37,0,5.17,5.32,0.09,0,0,0.13,0.02,0,120.38,0,0,0,0,1.27,1.55,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.55,0,6.47,0,0.06,0,0,2.03,0,0,106.83,0,1.05,0,0,0,0,0,0,0,0.07,0.01,0,0,0,0,0,0,0
2.78,52.37,0,0.55,23.4,3.3,39.43,27.87,4.85,0,12.15,27.42,3.55,0,0,1.13,0,0,4.63,0,0,0,0,4.73,0,0,0,0,0,0,0,0,1.08,0,0,0,0.06,0,3.3,0,0,0
0,32.98,0.92,0.08,60.38,0,48,4,1.4,1.18,0,0,0,0.03,0,0,0,0.04,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0
6.4,97.8,0.19,3.48,0,16.97,10.08,13.93,58.8,0,20.42,0.22,1.67,0,0,0,0,0,37.25,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0.09,0,0,0,0,0
0,44.38,0,0.88,27.78,17.52,21.72,19.85,17.45,0,0,66.63,0.93,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.07,0.57,3.35,0,119.94,11.63,0,5.38,0,0,57.8,0,0,0,0,0.12,2.25,0,0,0,0,0,0,0.43,0,0.45,0,2.65,0,0,0,0.75,0,0,0.17,2.03,0,0,0,0
0,57.13,0,0,97.95,0,50.73,0,1.22,0.05,0,0.52,0,0.08,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.48,52.95,0,2.68,34.05,44.02,8.77,33.8,30.02,0,25.53,0,0,0,0,3.5,0,0,1.42,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
0,0,0.12,36.18,0,0.97,0,2.38,0,6.17,0,110.23,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,4.4,0.03,0,0,0,5.73,0,0,0,0,0,0.47,0,0,0
3.35,15.05,7.42,41.28,0,0,57.739999999999995,28.9,3.95,4.1,0,47.28,0.23,2.48,0,0,0,0.5,0.98,0,0,0,0.08,0,0,0,0,0,0.03,0,0,0,0,0,0.02,0,0,0,0,0,0,0
0.12,0,1.82,1.38,0,0,0,6.33,1.83,0.14,0,105.3,0,0,0.06,0,0,0,65.72,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
0,0.75,1.22,0,0,39.58,0,37.17,108.78,0,0,0,0,0,0,0,0.02,0,0.58,0,0.03,0,1.69,0,0,0,0,0,0.16,1.1,0,0,0.09,0,0,0,0.2,0,1.42,0,0,0
10.23,7.18,0.45,51.53,0,0,48.099999999999994,15,27.22,0,0,64.37,0,0,0,16.92,0,0,0,0,0,0,0,42.82,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
0.25,26.3,0.67,3.55,0,5.47,0,0,1.6,0.1,0,0.67,0,0,0,1.73,0,0.27,22.88,0,0,0,0,138.1,0,0,0,0,0.26,0,0,0,0,0.19,0,0.02,0,0,0,0,0,0
0,32.15,0,0,0,0,0,0,0.12,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0
3.6,0,0.01,1.15,0,0,105.18,20.97,0,5.63,0,11.55,3.68,0,0.47,0,0,0.38,0,0,0.75,0,0,0,0,2.6,0,1.03,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0
